text,crowd_label,conf0,conf1,conf2,itemID
"mention I wonder what has more accidents, the self driving car or MUNI.",2,0.13355,0.13355,0.7329,3247
mention TheyIaAall need a lot of lobbying power to get government ok with self-driving cars and Google Glass.,2,0.0,0.0,1.0,3248
mention you got one of those Google self-driving cars! Sweet!!,1,0.12185,0.7563,0.12185,3249
"Feds Clear the Road for Self-Driving Cars, but they still cling to roadway classification url #cnu21",2,0.13169999999999998,0.13169999999999998,0.7366,3250
I wonder if food trucks will ever be replaced by self-driving self-serving food vehicles...or even food drones,2,0.13265,0.13265,0.7347,3251
"All kinds of mobility, inc car share programs, self-driving cars, etc. mention Tim, what do you suppose Mr. Fields means by that? mention",2,0.0,0.0,1.0,3252
mention I'm waiting for the self-driving cars from JCVD's #Timecop,1,0.12865,0.7427,0.12865,3253
"Assuming self driving cars in '17, when do we go from ""I'm not getting in that SD car"" to ""I'm not getting in that car if you are driving""",2,0.13129999999999994,0.13129999999999994,0.7374,3254
"When I see a Taxi with a ""roof ad"" pass me on the 101, out of the corner of my eye, I just assume it's a self-driving or streetview car.",2,0.13829999999999998,0.13829999999999998,0.7234,3255
Self driving cars IueIa,2,0.0,0.0,1.0,3256
When the first mass-produced self-driving car hits the market you can bet your ass I'm buying one.,1,0.0,1.0,0.0,3257
OMG still in my office... When r they going to mass produce those self driving cars??? (@ NTID Panera Theater) url,1,0.0,1.0,0.0,3258
Could self-driving technology change face of business? Notre Dame professor thinks so.url mention mention mention,2,0.12555,0.12555,0.7489,3259
"IaAOmention mention mention I thought it was a self-driving car?!?!IaAa< must be a manual override by a ""Type A""",2,0.0,0.0,1.0,3260
RT Can this self-driving car handle distractions better than humans? url url  #Pakistan #TechNews,2,0.0,0.0,1.0,3261
Self-driving cars are great for bar hopping alcoholics. Self-driving cars; the new designated driver.,1,0.0,1.0,0.0,3262
Yes. #bikeCHI MT mention Google's self-driving cars are ridiculously polite to bicyclists and pedestrians. Watch: url,1,0.14725,0.7055,0.14725,3263
"Testing GoogleIaAas self-driving car on city streets: GoogleIaAas self-driving car is now cruising on city streets, a... url",2,0.12450000000000006,0.12450000000000006,0.7509999999999999,3264
Daimler looking to have self driving cars on the road by 2020.  #ibmimpact,2,0.13095,0.13095,0.7381,3265
Rise of the machines: Google's self-driving car enters new stage of development.  #riseofthemacnines #selfdrivingcar url,2,0.0,0.0,1.0,3266
"Future!""mention Google's self-driving cars have gotten good at not hitting jaywalkers url",1,0.0,1.0,0.0,3267
WATCH: Are fitness bands living up to hype? Are Google self-driving cars the future? I discussed today w/ mention url,2,0.0,0.0,1.0,3268
mention Hv long thought great thing about self-driving cars was that they'd be programmed to drive sensibly. Drivers will hate them.,1,0.18865,0.6227,0.18865,3269
mention  They better hurry up with this Self-Driving Car. I want it before they don't let me drive.,1,0.1229,0.7542,0.1229,3270
I need a self driving car. Traffic on the 10 is just horrible.,1,0.14839999999999998,0.7032,0.14839999999999998,3271
Looks like you might be able to ride in a self-driving car in D.C. soon: url,2,0.0,0.0,1.0,3272
Self-driving car needed! (@ Trafficpocalypse) url url,2,0.1179,0.1179,0.7642,3273
Imagine #Uber powered by fleets of #Google self-driving cars: url via mention,2,0.12635000000000002,0.12635000000000002,0.7473,3274
Auto-complete will be disastrous in self-driving cars mention mention  Trail vs. train for example.,0,0.7548,0.1226,0.1226,3275
mention mention - self-driving cars sooner not later please!,1,0.11695,0.7661,0.11695,3276
mention mention self driving cars wouldn't need windows,2,0.0,0.0,1.0,3277
"Re self-driving cars, is mention working on IaAOethical crashing algorithmsIaAa? url",2,0.14179999999999998,0.14179999999999998,0.7164,3278
Can you imagine a self-driving car?,2,0.1291,0.1291,0.7418,3279
"GIVE ME A SELF DRIVING TAXI ALREADY UGGGHHH IaAOmention Hey New York City, check out RUSH from mention url",1,0.1426,0.7148,0.1426,3280
"GoogleIaAas self-driving cars hit 700,000 miles, learn city navigation | Ars Technica - url #innovation #otcccc",2,0.17914999999999998,0.17914999999999998,0.6417,3281
GoogleIaAas Self-Driving Car demo url,2,0.0,0.0,1.0,3282
The First Look at How Google's Self-Driving Car Handles City Streets.  url,2,0.0,0.0,1.0,3283
"- google coming out with self driving cars in 3 years , what i need a license for then ? IueIaIueIU_",2,0.0,0.0,1.0,3284
Can someone explain to me how someone invented self-driving cars but no one can stop semis from flinging water everywhere on the interstate?,2,0.1986,0.1986,0.6028,3285
"mention mention perhaps, but the people who hate bikes are going to hate self-driving cars even more.",0,1.0,0.0,0.0,3286
Do they speed up when you flip them off? RT mention Google's self-driving cars now understand cyclists' gestures url,2,0.0,0.0,1.0,3287
cyclists should start a pac to pave way for self-driving cars url,2,0.0,0.0,1.0,3288
"IaAOmention Google says its self-driving cars would run over fewer pedestrians url oh good, I'm not worried at all. :)",1,0.0,1.0,0.0,3289
5 Things To Know About Google's Self-Driving Cars - ABC News. url,2,0.0,0.0,1.0,3290
The First Look at How Google's Self-Driving Car Handles City Streets  url,2,0.0,0.0,1.0,3291
"""mention Google's self-driving car has gone 300,000 miles with no accidents. But would you ride in it? url",2,0.12535000000000002,0.12535000000000002,0.7493,3292
Google's self-driving cars can now understand cyclists' gestures. url,2,0.0,0.0,1.0,3293
"Google's self-driving car can detect cyclist turn signals, crossing guard stop signs, and hundreds of other obstacles url",2,0.1224,0.1224,0.7552,3294
latest update from the self-driving car team: url,2,0.0,0.0,1.0,3295
Google's self-driving cars hit 700K miles driven; here's how they don't hit you: Ever wonder how those Google... url,2,0.12295,0.12295,0.7541,3296
"By 2020 mention expects to launch self driving cars, operating at highway speeds url #ibmimpact",2,0.0,0.0,1.0,3297
mention Says Self-Driving Cars Would Run Over Fewer Pedestrians #robotics #Selfdrivingcar #Google #Safety url,1,0.11980000000000005,0.7604,0.11980000000000005,3298
Google has self driving cars now..,2,0.121,0.121,0.758,3299
Imagine a world where self-driving electric cars store enough renewable energy while parked in their batteries to bridge baseload power reqs,2,0.1105,0.1105,0.779,3300
WATCH: Are fitness bands living up to hype? Are Google self-driving cars the future? I discussed today w/ mention url,2,0.0,0.0,1.0,3301
Google claims big progress in self-driving cars' street smarts  url,2,0.13179999999999994,0.13179999999999994,0.7364,3302
Google needs to roll out their self driving cars already so at least I can jerk off as I wait for the belt pkway to clear #Brutal,1,0.1219,0.7562,0.1219,3303
Trusting my children to a self driving car url,1,0.1274,0.7452,0.1274,3304
"Glass on its way, prefer self-driving car.",1,0.12865,0.7427,0.12865,3305
Slate: Navigation Without Representation: D.C.IaAas DMV Prepares for Self-Driving Cars. url,2,0.0,0.0,1.0,3306
Is mention Using an Israeli Firm to Develop Self-Driving Tech? url,2,0.0,0.0,1.0,3307
Why self-driving cars will be the Pantheon of the modern age mention mention  url,1,0.1289,0.7422,0.1289,3308
Great post by mention on how public investors should think about investing in a world with self driving cars url,2,0.14379999999999998,0.14379999999999998,0.7124,3309
3 On Your Side: Self-Driving Cars Being Tested Now: By Jim DonovanPHILADELPHIA (CBS) IaAU Cars that can drive... url,2,0.0,0.0,1.0,3310
mention mention Right. So full speed ahead for self-driving cars!,1,0.18665,0.6267,0.18665,3311
mention To collect from self-driving cars.,2,0.0,0.0,1.0,3312
Famous self driving Audi traveling from Nvidia conference back to Europe by SAS url,2,0.0,0.0,1.0,3313
DC DMV Proposes Rules That Would Allow Self-Driving Cars url,2,0.11645,0.11645,0.7671,3314
IaAOmention Have you seen it? Self driving car spotted around #DC mention url,2,0.12125000000000002,0.12125000000000002,0.7575,3315
IaAOmention Have you seen it? Self driving car spotted around #DC @ My girlfriend mention saw it. url,2,0.0,0.0,1.0,3316
mention Google's self-driving cars know how to navigate city streets- but can they fly?  url url,2,0.0,0.0,1.0,3317
Google's self-driving cars will know how to navigate city streets. #creative #innovative  url url,2,0.11935,0.11935,0.7613,3318
Google claims big progress in self-driving car's street smarts  url,2,0.0,0.0,1.0,3319
How GoogleIaAas Self Driving Car Works url via mention,2,0.0,0.0,1.0,3320
mention self-driving cars in snow will be a tough problem to solve still,0,1.0,0.0,0.0,3321
"Please work faster. IaAOmention GoogleIaAas self-driving cars hit 700,000 miles, learn city navigation url",1,0.0,1.0,0.0,3322
"In self-driving milestone, Google's autonomous cars are mastering city streets url url",1,0.12680000000000002,0.7464,0.12680000000000002,3323
Google's self-driving cars can now understand cyclists' gestures url via Engadget Android,1,0.1244,0.7512,0.1244,3324
mention ROBOTS!!  IaAOGoogle's self-driving cars have gotten good at not hitting jaywalkers url,1,0.19385,0.6123,0.19385,3325
Google's self-driving car makes strides toward autonomy url,2,0.0,0.0,1.0,3326
"Self driving cars will open a new kind of collaboration, sharing cars mention #BCNET2014",1,0.1219,0.7562,0.1219,3327
self driving cars will be networked to each other and know what each is going to do next mention #BCNET2014,2,0.12595,0.12595,0.7481,3328
"Maybe self driving cars won't need to be ours, maybe they'll be shared if they can drive themselves around w/o us mention #BCNET2014",2,0.18645,0.18645,0.6271,3329
So self driving cars is a thing now.... wooooo now I can be hammered fuck and be drivin home,1,0.0,1.0,0.0,3330
mention Explore the New Discovery Vision #LandRover Self-Driving Mode #ReadyToDrive #NYIAS The NewIaAa_ url,2,0.0,0.0,1.0,3331
"Google stock is basically a mutual fund with holdings in advertising,  robotics,  cean energy,  and self-driving cars.",2,0.13080000000000006,0.13080000000000006,0.7384,3332
ItIaAas baffling that America has self-driving cars but no Blu-tac equivalent.,2,0.18095,0.18095,0.6381,3333
"So mention can make self driving cars, a floating lab and google glass...but they can't make a video manager for your phone...wtf",2,0.13269999999999998,0.13269999999999998,0.7346,3334
The 3 lenses of #digitalinnovation mention Incremental=iOS in cars vs Disruptive=uber vs rewrite=Google self-driving cars #imediasummit,2,0.0,0.0,1.0,3335
Video: How #Google's self-driving car avoids running you over url,2,0.0,0.0,1.0,3336
Google's self-driving cars understand cyclists gestures. url,2,0.0,0.0,1.0,3337
The self-driving cars by Google take on the city streets Mountain View - Techsonia url,2,0.0,0.0,1.0,3338
Latest update from Google on their self-driving cars... url,2,0.0,0.0,1.0,3339
url - Google's self-driving car is one step closer to becoming a reality:... url #mma mention,2,0.13865,0.13865,0.7227,3340
"Yes people, a well programmed self driving car is a better driver than us! Get over it, buckle in & enjoy the ride! url",1,0.11935,0.7613,0.11935,3341
See How #Google's Self-Driving Car Navigates City Streets url via mention,2,0.0,0.0,1.0,3342
"as soon as I get my license ""mention Google's self-driving cars have gotten good at not hitting jaywalkers url",1,0.0,1.0,0.0,3343
Google's self-driving cars can now understand cyclists' gestures url,2,0.1251,0.1251,0.7498,3344
"Ever wonder how self-driving cars work? Here, Google demonstrates how the cars navigate city streets. url",2,0.0,0.0,1.0,3345
"""Look Ma No Hands"" panel on future of self driving cars #2014gc Google Self Driving Cars was the shot heard round the world.",1,0.13579999999999998,0.7284,0.13579999999999998,3346
Google making some good progress on self-driving cars #future url,1,0.0,1.0,0.0,3347
Self-driving cars are taking on the next challenge - city street driving. Join us at 12:15 on mention as we discuss url,2,0.0,0.0,1.0,3348
There's a self driving car practicing maneuvers in the parking lot (@ Shoreline Dog Park) url,2,0.0,0.0,1.0,3349
Why the Future of Self-Driving Cars Depends on Visual Computing url mention mention,2,0.0,0.0,1.0,3350
Self driving cars = CaaS (cars as a service) #SingularityU,2,0.0,0.0,1.0,3351
"360 Panorama of our campus at mention Rockets, planes, old zepellin hangar, McMoon and self driving cars:  url",2,0.0,0.0,1.0,3352
"Self-driving cars hold 'great promise' for saving thousands of lives, says US government official url",1,0.0,1.0,0.0,3353
url stand alone mrn testing #mom and self driving electric car refuel mobile clinics $4 trillion/yr url,2,0.0,0.0,1.0,3354
Two things. iOS6 maps are horrendously inaccurate. Two. Self driving Google cars can't come soon enough.,1,0.11864999999999998,0.7627,0.11864999999999998,3355
"Oh, look. It's acutally one of the Google self driving cars on the freeway.  @ I 880 North url",2,0.0,0.0,1.0,3356
From the Pirate Bay to Google's Self-Driving Car: 5 stories you have to read url via mention,2,0.0,0.0,1.0,3357
Self driving cars ... Oh ok.,2,0.14399999999999996,0.14399999999999996,0.7120000000000001,3358
Just saw a mention self driving mention #hybrid. Wonder what's it like to behind a steering wheel and not have to do anything but sit there,2,0.0,0.0,1.0,3359
"Found one of the Google's ""self driving cars"" with a good looking girl behind the wheel drive. Seriously is self dvng? url",2,0.0,0.0,1.0,3360
"360 Panorama of our campus at mention Rockets, planes, old zepellin hanger, McMoon and self driving cars:  url",2,0.1306,0.1306,0.7388,3361
First self-driving car spotting on Hayes St.!,2,0.0,0.0,1.0,3362
mention mention Our team has worked on both self driving cars and medical diagnosis systemsIaAa_Vinod is absolutely right,2,0.0,0.0,1.0,3363
"mention no, because they're self-driving, so they'd be called ""ride"" or ""OMG THE ROBOT CAR IS SELF-AWARE! WE'RE GOING TO DIE!!""",0,0.698,0.15100000000000002,0.15100000000000002,3364
"Imagine what it would be like if Google's self-driving cars used the Apple maps app! (at Brewerton, NY) IaAU url",2,0.1873,0.1873,0.6254,3365
"Sebastian Thrun talking about self-driving cars, Google glass (which he's wearing), and Udacity  @ Westbrook url",2,0.0,0.0,1.0,3366
"I thought they were doing self-driving cars, and now Google Drive is taken. To be easy on them naming things is difficult.",2,0.0,0.0,1.0,3367
These self driving cars are fucking amazing,1,0.0,1.0,0.0,3368
Spent 6 hours in the car today I canIaAat wait: IaAOmention What itIaAas like to take a ride in GoogleIaAas self-driving car: url,1,0.17245,0.6551,0.17245,3369
mention self driving cars cannot get here soon enough.,1,0.1926,0.6148,0.1926,3370
"360 Panorama of our campus at mention Rockets, planes, old zepellin hangar, McMoon & self driving cars:  url",2,0.0,0.0,1.0,3371
The key to really selling self-driving cars is Netflix in the front seat,2,0.1224,0.1224,0.7552,3372
Google self-driving Lexus on 280 North. url,2,0.0,0.0,1.0,3373
Steer-by-wire: One step closer to accident-avoiding and self-driving cars url,2,0.0,0.0,1.0,3374
Googles self driving cars...soo cool #iwantone,1,0.0,1.0,0.0,3375
Pretty sure I just heard mention call in to On Point about self-driving cars. Probably the most informative call of the episode,2,0.0,0.0,1.0,3376
From the Pirate Bay to Google's Self-Driving Car: 5 stories you have to read url via mention,2,0.13105,0.13105,0.7379,3377
Google's self-driving car  @ Googleplex - 44 url,2,0.0,0.0,1.0,3378
mention did you hear about the self driving cars in California yet ?,2,0.0,0.0,1.0,3379
Listening to mention and thinking about the implications of self-driving cars on businesses like mention and mention as well as $AMZN,2,0.0,0.0,1.0,3380
mention mention Self driving car way better,1,0.0,1.0,0.0,3381
What do you think about these unmanned self driving cars that are showing up on roads? Safer or or is it a bad idea?,2,0.0,0.0,1.0,3382
Just drove behind one of #Google's self driving cars. So cool!,1,0.1854,0.6292,0.1854,3383
I want a self driving car so bad.,1,0.12255,0.7549,0.12255,3384
Self-driving education trumps self-driving cars: Thrun goes all in on Udacity with a $15M round url #Deals #Tech,2,0.0,0.0,1.0,3385
The self-driving car  @ Googleplex url,2,0.0,0.0,1.0,3386
Google self-driving cars... soon. url,2,0.0,0.0,1.0,3387
"I am not looking forward to driving tonight.  14hrs of boredom, 2am-4pm.  Where's my self driving car?",2,0.18155,0.18155,0.6369,3388
Googles self driving car :-)  @ Googleplex - Patio url,1,0.0,1.0,0.0,3389
"Found one of the Google's ""self driving cars"" with a good looking girl behind the wheel drive. Seriously is self dvng?  url",2,0.12355,0.12355,0.7529,3390
mention mention You can only come out with so many iPhone12s before $GOOG comes out with a self-driving car. Wait...,2,0.12514999999999998,0.12514999999999998,0.7497,3391
mention article is pretty self-explanatory. Any openings in the self-driving cars division?,2,0.0,0.0,1.0,3392
"9 hour drive, likely solo, next week. Truck or bike? Also, where is my self driving car already?",1,0.0,1.0,0.0,3393
I want a self driving car,1,0.11980000000000005,0.7604,0.11980000000000005,3394
mention I think about the AI agents in The Matrix. What if one of them finds you in the self driving car?,2,0.0,0.0,1.0,3395
"I <3 Google self-driving cars, but will always drive a manual for fun.  #StreetCred #AutomaticTransmissionIsForWimps",1,0.13065,0.7387,0.13065,3396
Google's new self driving car is being built in #Detroit.,2,0.1244,0.1244,0.7512,3397
"Google's blog post on their self-driving cars, super cool: url",1,0.0,1.0,0.0,3398
"I have to admit, GoogleIaAas new self-driving car is pretty amazing. url",1,0.1833,0.6334,0.1833,3399
It will be interesting to see how self-driving cars affect society over the next decade url,2,0.0,0.0,1.0,3400
"Google reveals its self-driving cars, which have no steering wheel or brake pedals  url",2,0.11825000000000002,0.11825000000000002,0.7635,3401
"Now that Google has Glass and self-driving cars, Segway could make a real comeback with a motorcycle without handlebars.",2,0.0,0.0,1.0,3402
I want to watch a Fast and Furious movie that only has mention self driving car. url,1,0.14405,0.7119,0.14405,3403
Self-driving Cars. Universal Translators. All here. What now?,2,0.0,0.0,1.0,3404
"No brake pedal, no steering wheel: Meet Google's new self-driving car: Google's two-seat, self-driving prototype... url",2,0.0,0.0,1.0,3405
California to issue drivers licenses to self driving cars url,2,0.0,0.0,1.0,3406
"If you haven't seen it, the video Google made for their self-driving vehicle is actually good. url",1,0.12845,0.7431,0.12845,3407
IaAOmention .mention to launch fleet of two-seater self-driving cars url seen these- calked Tonka cars!!IueIU,2,0.12965,0.12965,0.7407,3408
I am amazed even more after seeing the video of googles self driving cars. Even if I did have a play car that looked cooler when I was 5,1,0.12345,0.7531,0.12345,3409
mention I mean eventually we're going to replace ALL drivers with self driving cars right?,2,0.12064999999999998,0.12064999999999998,0.7587,3410
"Can someone remind me how self driving cars help the world access information? (They are cool, though.)",1,0.0,1.0,0.0,3411
IaAOmention Google's self-driving car/pod doesn't have a steering wheel url url mention team car?,2,0.0,0.0,1.0,3412
The new self-driving cars from Google look really interesting. Can't wait to get inside of one! url,1,0.1311,0.7378,0.1311,3413
"""mention Breaking: this is Google's own self-driving car url url",2,0.129,0.129,0.742,3414
A self-driving car from the company who has helped make commuting even less necessary? What's the end game? url,0,0.7467,0.12664999999999998,0.12664999999999998,3415
"Self driving cars = yet more time with our precious, precious screens.",0,0.6284,0.1858,0.1858,3416
How about using mention self driving cars to deliver mention in Silicon Valley? Embrace the tech age! #coffee #tech #cartech,1,0.0,1.0,0.0,3417
mention Google's own self-driving cars:If I get behind one in a 30mph zone I will be upset! url url,0,0.7426,0.12869999999999998,0.12869999999999998,3418
Meet Google's new (truly) self driving car. url,2,0.11559999999999998,0.11559999999999998,0.7688,3419
"mention quite funny typo on self-driving car article: ""breaking"" -> ""braking""",2,0.13329999999999995,0.13329999999999995,0.7334,3420
mention said  mention will eventually replace its drivers with self-driving cars url url,2,0.1154,0.1154,0.7692,3421
World needs moar porn! mention On mention (Hacker) #WatchDogs self-driving cars & world's 1st earbuds designed for porn url,2,0.0,0.0,1.0,3422
"Roush to assemble Google self-driving cars in Allen Park, sources say: Dustin Walsh - Roush Enterprises Inc. will... url",2,0.12264999999999998,0.12264999999999998,0.7547,3423
8 big questions about Google's self-driving car: url,2,0.0,0.0,1.0,3424
I refuse to have a self driving car.,0,0.7508,0.1246,0.1246,3425
IaAOmention Google's new self-driving car url I watched something on this earlier HOLY CRAP,1,0.0,1.0,0.0,3426
Self driving cars by 2020? Alright. Lol,1,0.0,1.0,0.0,3427
dang. Google made a self driving vehicle.,2,0.12669999999999998,0.12669999999999998,0.7466,3428
"mention FFS, why is all this stuff taking *so long* to arrive. I need the self-driving car yesterday.",1,0.0,1.0,0.0,3429
What if google's self driving car gets a DUI? I mean.... Because it's always the cars fault not the driversIueIO,2,0.0,0.0,1.0,3430
"Google reveals its self-driving cars, which have no steering wheel or brake pedals url  via mention",2,0.0,0.0,1.0,3431
Self driving car. url,2,0.0,0.0,1.0,3432
RT mention Looking forward eagerly to the first high-speed chase with self-driving cars.,2,0.13424999999999998,0.13424999999999998,0.7315,3433
Think of the marketing possible tie-ins. The hot pocket self driving car with a microwave and fridge. Hot pockets on the way to the office.,1,0.19205,0.6159,0.19205,3434
mention mention There are many house-bound seniors who would benefit from self-driving cars after their license is taken away.,1,0.0,1.0,0.0,3435
I write software for a living. Self driving cars donIaAat excited me.  #ohshitoffbyonecrash,0,1.0,0.0,0.0,3436
Googles making a self driving car. Microsoft is making a remote for your house. Will Apple make a self-cleaning house!,2,0.11825000000000002,0.11825000000000002,0.7635,3437
"So when can I get one of these ""self-driving cars"" #worstDRIVERever IueIU_Iuae ",1,0.0,1.0,0.0,3438
just saw one of google's self driving cars casually driving around,2,0.121,0.121,0.758,3439
Brin shows video of prototype purpose-built self-driving car.,2,0.0,0.0,1.0,3440
#codecon launching self driving car no steering wheel,2,0.0,0.0,1.0,3441
.mention announces self driving cars at #recode conf.  so awesome! #anythingispossible RT mention url,1,0.12125000000000002,0.7575,0.12125000000000002,3442
"Sergey said Google will build 100-200 self driving cars. No steering wheels, no pedals, just push a button. url",2,0.0,0.0,1.0,3443
Woah. RT mention Breaking: this is Google's own self-driving car url url,2,0.0,0.0,1.0,3444
mention what's next? Self driving taxis?,2,0.1889,0.1889,0.6222,3445
Visiting self-driving cars and one of my next interning company targets. (@ Googleplex - mention w/ mention url,2,0.0,0.0,1.0,3446
Saw Google's self driving car today,2,0.0,0.0,1.0,3447
mention Please stay in your self-driving car.,2,0.0,0.0,1.0,3448
The only issue I believe with self driving cars us going to be whether or not people trust them.,2,0.12845,0.12845,0.7431,3449
Would you buy a Self driving Car? (@ The Seerattan Family Residence) url,2,0.0,0.0,1.0,3450
"Just walked by a self-driving carIaAUtrials on campus, apparently #fb",2,0.0,0.0,1.0,3451
not like a self-driving car would cause commotion or something :) #gsp13 url,2,0.0,0.0,1.0,3452
Mobileye raises $400 million to help put self-driving cars on the road before Google url,2,0.12319999999999998,0.12319999999999998,0.7536,3453
Don Norman is regaling us with stories of self-driving and self-parking cars.,2,0.12635000000000002,0.12635000000000002,0.7473,3454
The two things in the future I'm excited to see: self-driving cars and wooly mammoth clones.,1,0.12545,0.7491,0.12545,3455
"mention self driving car... You mean Transformer, right?",2,0.0,0.0,1.0,3456
Connected and Self-Driving Vehicle Sessions Bring Technology and Automotive Leaders Together: ANN ARBOR (WWJ) IaAU... url,2,0.0,0.0,1.0,3457
"From Cadillac, a big step toward the self-driving car url",2,0.12580000000000002,0.12580000000000002,0.7484,3458
"Self Driving Car? Well, I'm a Self-Walking Person! ... Not as impressive? ok :-D @ Tower Cafe url",2,0.11909999999999996,0.11909999999999996,0.7618,3459
"mention I mean, touchscreens need to get a little bigger and more absurd, but we've got 'em. Self-driving cars, etc. FUTURE IS NOW",1,0.14545000000000002,0.7091,0.14545000000000002,3460
Of course they will RT mention Analyst: Google will profit from self-driving cars by the end of the decade url,1,0.11435,0.7713,0.11435,3461
"Self-driving cars are the next $240 billion market, analyst says: Self-driving cars are still a relatively rare... url",2,0.0,0.0,1.0,3462
Last night while highIaAUhad an awesome idea for transhumanist/futurist comic. Anonymous was a political party. Self-driving cars. Among other.,2,0.1306,0.1306,0.7388,3463
Walmart should build a self driving cars,2,0.1904,0.1904,0.6192,3464
I wonder if Uber is positioning itself for when self-driving cars become commercially available but are still expensive to buy.,2,0.0,0.0,1.0,3465
"Inside Nissan's Silicon Valley self-driving car lab: Until recently, Nissan Motor Co. largely kept its research... url",2,0.0,0.0,1.0,3466
I need a self driving car!!!!! To drive me home safely when I am intoxicated.,1,0.13924999999999998,0.7215,0.13924999999999998,3467
self-driving cars was a genius PR strategy by google,1,0.13585000000000005,0.7283,0.13585000000000005,3468
"Demo Video of Google's Self-Driving car. As a female Asian driver, this speaks volumes to me. :P url",2,0.125,0.125,0.75,3469
"Are you sure? Ever see Minority Report? IaAOmention We were promised flying cars, but I'll happily settle for self-driving ones.IaAa",1,0.12664999999999998,0.7467,0.12664999999999998,3470
Self driving cars = cool? Or do real men drive their cars by themselves? url #cars #innovation,2,0.1163,0.1163,0.7674,3471
"mention Once they get the self driving cars working fine, there will be no need for traffic lights. Cars will auto stop and go.",1,0.0,1.0,0.0,3472
Yep. mention self driving care #InTheWild url,2,0.1375,0.1375,0.725,3473
"Really interesting question: when self driving cars become mainstream, will it be the end of people owning cars?  url",2,0.0,0.0,1.0,3474
Self-driving IAOber cars. (cc mention,2,0.0,0.0,1.0,3475
UK to test self-driving cars on public roads this year url,2,0.13505,0.13505,0.7299,3476
mention Medium-term the problem goes away because self-driving cars will obey the limit and should be better at not crashing.,1,0.12435000000000004,0.7513,0.12435000000000004,3477
'Sometimes not knowing what's impossible is great' mention CEO of mention & Self driving car  mention url,2,0.11980000000000005,0.11980000000000005,0.7604,3478
I do know how I'm gonna drive to work. Can't open my eyes. Did ford get those self driving cars figured out yet?,2,0.11564999999999998,0.11564999999999998,0.7687,3479
This will be obsolete with self driving cars.MT mention Using optical camouflage in cars to see through. url,2,0.0,0.0,1.0,3480
Google's self-driving car!  @ YouTube HQ url,2,0.13549999999999995,0.13549999999999995,0.7290000000000001,3481
Whoa! I'm on the Twitter shuttle heading up 280 and we were just passed by one of the Google self-driving cars.,1,0.12815,0.7437,0.12815,3482
mention My experience doing QA says I fear revs 1 through 5 of self-driving cars.,0,0.6256,0.1872,0.1872,3483
People are saying cars are almost self-driving.   1. I'm too prideful for that 2. I love driving 3. No way that's safe 4. No. Just all no,0,0.6429,0.17855,0.17855,3484
What's a self-driving car sees.  #MITCIO url,2,0.0,0.0,1.0,3485
Self driving cars are going to be so much fun   #NewTech #tech #technology url url,1,0.12524999999999994,0.7495,0.12524999999999994,3486
But weIaAare not making the self-driving car. WeIaAare not making a smarter pill bottle.,2,0.12830000000000005,0.12830000000000005,0.7434,3487
"""mention California approves self-driving cars by 2015 url url - kind of #cool and #scary to me.",2,0.1264,0.1264,0.7472,3488
"As a bicyclist, mention ignition problem makes me wonder if the world is ready for self-driving cars. If we haven't mastered the ignition...",0,0.7388,0.1306,0.1306,3489
"LOL mention ""If a self driving car knew that some action could save 2 other people but kill you, what should it do?!"" #churchillclub",2,0.0,0.0,1.0,3490
California approves self-driving cars by 2015 url url,2,0.0,0.0,1.0,3491
Self-driving Cars? RT IaAOmention China to lead $87 billion market for self-driving cars: url,2,0.0,0.0,1.0,3492
Yet another reason why we need self-driving cars! RT mention Saw a dude take a selfie yesterday WHILE DRIVING.,1,0.0,1.0,0.0,3493
"#FWF? That is, #FutureWorldFriday! Self-driving cars and the insurance implications they raise --> url",2,0.1889,0.1889,0.6222,3494
mention is bridging offline + online by crawling real world for data hastening the future with self driving cars etc. url,2,0.11215000000000004,0.11215000000000004,0.7757,3495
mention u mean bc Google is going to buy Uber and use it to roll out their self driving taxi service :) ?,2,0.1885,0.1885,0.623,3496
Talked with Buzz Aldrin  mention He dropped by to ride in a self-driving car & talk url,2,0.14429999999999998,0.14429999999999998,0.7114,3497
100 Self-Driving Volvos to Hit the Streets of Sweden url via mention,2,0.0,0.0,1.0,3498
NSFW RT mention This is what happens when you put mention in one of Google's self-driving cars url,2,0.0,0.0,1.0,3499
IaAU_Google's self-driving car turns out to be a very smart ride url via mention,1,0.1878,0.6244,0.1878,3500
Great stuff. IaAOmention I took a ride in Google's self-driving car url via mention,1,0.1204,0.7592,0.1204,3501
View cool new images of mention self-driving car.  Do computers make better drivers? url  #innovation #automation,1,0.0,1.0,0.0,3502
Love the photo essay mention took (url to accompany my piece on riding in the self-driving car: (url,2,0.0,0.0,1.0,3503
"Self-driving car, because #SiliconValley @ Philz Coffee - Forest Ave url",2,0.0,0.0,1.0,3504
"If you are interested in self driving car tech, you should be following mention right now",2,0.14115,0.14115,0.7177,3505
The mention Museum exhibit on the history of autonomous vehicles feat mention self-driving cars mention and #Matternet :),2,0.0,0.0,1.0,3506
We need self driving cars because Uber drivers never know where they're going.,1,0.11685,0.7663,0.11685,3507
"mention order four pizzas, two breadsticks and use one of your internet-of-things things: self-driving pizza car.",2,0.14405,0.14405,0.7119,3508
Cute that some of you are concerned self driving cars will be boring. Do you still hunt and kill your own dinner? Change happens.,1,0.14575,0.7085,0.14575,3509
