,text,crowd_label,conf0,conf1,itemID
3242,Ben Carson was obviously nervous.  He should have had Cuba Gooding Jr play him during the #GOPDebate.,0,1.0,0.0,4109
3243,"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",0,0.6966,0.3034,4110
3244,"RT mention So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer U_",0,1.0,0.0,4111
3245,YOU FUCKING DICKSHITS - PLANNED PARENTHOOD IS NOT AN ABORTION EMPORIUM. #GOPDebates,0,1.0,0.0,4113
3246,RT mention Political nonsense last night. #GOPdebate (See all on my url site.)U_ url,0,1.0,0.0,4115
3247,"RT mention Jeb! Bush is talking about how ISIS was created. 

Psst! His brother is the culprit. 

#GOPDebate",0,1.0,0.0,4116
3248,"So, it's official; the GOP 2016 Platform is less abortion, more war. That's it. That's what they are after. #GOPDebate #Priorities",0,1.0,0.0,4118
3249,The #GOPdebates in a nutshell... url,0,0.6333,0.3667,4119
3250,17 Funniest Tweets on #GOPDebate Failing to Even Mention Climate Change url #climate,0,0.6932,0.3068,4121
3251,RT mention There are grown ass adult women on the Right who seem to enjoy being treated like incompetent children. #PlannedParenthooU_,0,1.0,0.0,4122
3252,"3:15 hr #Learjet flight earlier, #Dallas to #Monterrey #California. Missed the #GOPDebates, who shined? mention mention mention",0,0.6774,0.3226,4123
3253,Ben Carson: If I was trying to destroy the country I would divide the people. Now lets talk about my anti-lgbt pro war plan #GOPdebates,0,1.0,0.0,4124
3254,RT mention They fixed the VA yet there are no mammogram machines at our only VA hospital. #gopdebates,0,0.6353,0.3647,4125
3255,Hoping #BlackLivesMatter rips #Carson apart for his comments. #GOPdebates,0,1.0,0.0,4126
3256,mention Have any of the democrat candidates pledged to secure a future and homeland for whites? #GOPDebates url,0,0.6782,0.3218,4127
3257,RT mention Tonight we learned that mention thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0,1.0,0.0,4128
3258,RT mention RT mention mention tells mention that the #GOPDebate lacks substance. mention #TNTweeters #Latism #UniteBlue httU_,0,0.6667,0.33330000000000004,4129
3259,"RT mention #GOPDebate Was not a debate, it was a full fledged attack against Trump followed by more attacks on Trump. 2008 & 2012 AGAIN.",0,0.6458,0.3542,4131
3260,I also would say that Jeb Bush was as wooden as Al Gore. #GOPDebates #NoMoreBushes url,0,0.6404,0.35960000000000003,4133
3261,RT mention Guess The Bush FIX WAS IN #GOPDebate U_u He Gets The Most QuestionsU_u url,0,0.6989,0.30110000000000003,4134
3262,"RT mention Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I U_",0,1.0,0.0,4135
3263,"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",0,0.6629,0.3371,4136
3264,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.6701,0.3299,4138
3265,"RT mention So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer U_",0,1.0,0.0,4139
3266,Was going to finish the #GOPDebate on my DVR this AM but then remembered it's early and I haven't had my coffee and I want to keep my soul.,0,0.6983,0.3017,4140
3267,"After the #GOPDebate, it's the only jam that seems appropriate. mention mention #BadBlood #music #np url",0,0.6522,0.3478,4141
3268,"#GOPDebate --> Jeb looked/sounded as if he had just left a horror movie showing, stunned, stilted, frozen.  Jeb doesn't want to be President",0,1.0,0.0,4142
3269,RT mention mention mention mention mention not 1 of these ?'s 4 mention #KellyFile #gopdebate #foxnews htU_,0,0.6551,0.3449,4144
3270,"RT mention If Trump is against ""p.c. culture,"" I'm suddenly 100% for it. Not even kidding. What a howling shit-cave of a human. #GOPU_",0,1.0,0.0,4147
3271,Trump shows his true colors at the GOP debate - url #GOPDebate #Trump #Garybusey,0,0.6437,0.35629999999999995,4148
3272,My favorite moment from last night's #GOPDebate url,0,0.6549,0.3451,4149
3273,RT mention Jeb: My father was...OH NEVERMIND. Parenting is so overrated. #GOPDebates #BNRDebates,0,0.6477,0.35229999999999995,4150
3274,#GOPDebate #Closingstatements mention just be honest. u were defs talking about mention coz he's stealing ur schtick,0,0.6744,0.3256,4152
3275,"RT mention Dear Jeb Bush, Your Record, Sir is clear, you are a fucking ememy of the voting public... PERIOD. #GopDebates",0,1.0,0.0,4153
3276,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6702,0.3298,4154
3277,RT mention EVERYONE! Everyone shut up! Trump is about to say something... Fffflllluuuughhharrrghhh #GOPDebate url,0,1.0,0.0,4155
3278,".mention
FOX/GOP Party's Hunger Games- Demagog Food-fighter mention
#GOPDebate #morningjoe url",0,0.6517,0.34830000000000005,4156
3279,"RT mention .mention It's time to evolve on #climatechange sir! url

(Yes, #evolution is real, too.  ;-)

#GU_",0,0.6751,0.3249,4157
3280,"RT mention ""The purpose of the military is to kill people & break things."" - Huckabee in route to being wildly transphobic. #GOPDebate",0,0.7079,0.2921,4158
3281,RT mention NO MORE BUSHS... FUCK YOU JEB #GopDebates,0,1.0,0.0,4159
3282,"UImention Luntz: ""As the lines go up, they almost reach 100. It almost never happens in the dial research we do."" #GOPDebate rigged",0,1.0,0.0,4162
3283,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,4163
3284,.mention might've shot himself in the foot losing the support of women with this behavior url #GOPDebate,0,1.0,0.0,4164
3285,"RT mention #GOPDebacle
It's just frightening... And yet I can't look away!  #SendInTheClowns
#GOPDebate",0,0.6596,0.34040000000000004,4165
3286,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.627,0.373,4166
3287,RT mention From today to the time the next president has one year in office #22aDay will empty that arena. #GOPDebates #IAVA,0,1.0,0.0,4167
3288,RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6731,0.3269,4168
3289,"RT mention Dear #GOP, Nobody likes Abortion, we just don't want republicans raping our children and getting away with it. #GopDebU_",0,1.0,0.0,4169
3290,On the low though the GOP wouldn't be a factor if they didn't pander to that religion so much #GOPdebates,0,1.0,0.0,4170
3291,"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,4171
3292,"The #GOPDebate staging evoked ""Seasons of Love"" from ""Rent,"" says mention More: url",0,0.6917,0.3083,4172
3293,Not much fact checking of the #GOPDebate because we have just accepted that Republicans will lie about everything. #PostTruthSociety,0,1.0,0.0,4174
3294,#WAR! MORE WAR!!! primary message heard at #GOPDebate last night. Remember when the #GOP was known as the party of #peace? Miss those days,0,1.0,0.0,4177
3295,RT mention Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,0,1.0,0.0,4179
3296,"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",0,0.6629,0.3371,4180
3297,Megyn Kelly Chris Wallace and Brett Bair were no doubt posing questions to incite attacks and drama..and it backfired #GOPDebate mention,0,1.0,0.0,4183
3298,"RT mention Rubio and Bush are a threat to this country, _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,4184
3299,"RT mention Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebatU_",0,0.6629999999999999,0.3370000000000001,4185
3300,Fox moderators throw major shade at second-tier candidates. #GOPdebate url,0,1.0,0.0,4187
3301,RT mention Tomorrow morning we all wake up and Ashton Kutcher pops out and tells us we've been Punk'd. #OMGOP #GOPDebate,0,0.6818,0.31820000000000004,4188
3302,RT mention Bernie Sanders would wipe the floor with ALL of these clowns. #FeelTheBern #DebateWithBernie #GOPDebates,0,1.0,0.0,4189
3303,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6562,0.3438,4190
3304,"Meanwhile, Ted Cruz wants to limit immigration. I guess after him, fuck everyone else, right? #GOPDebate #Canadian",0,0.6667,0.33330000000000004,4191
3305,How can you say that but demonize abortion & gay rights?? Oh & say God speaks to you? But let's blow everything up #GOPdebate,0,1.0,0.0,4192
3306,"RT mention #WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates url",0,0.6628,0.3372000000000001,4194
3307,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4195
3308,RT mention #GOPDebate #DebateWithBernie #BlackLivesMatter GOP is hopelessly out of touch with what's going on in America url,0,1.0,0.0,4196
3309,A lot of candidates are all about defending #PlannedParenthood but never mention take away a rapist's parental rights #GOPDebate,0,1.0,0.0,4197
3310,"RT mention Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0,1.0,0.0,4198
3311,RT mention Walker: God is cutting the UW budget. Talk to him. #GOPdebates,0,1.0,0.0,4200
3312,Kelly is less credible now mention WTH mention Do we really give a damn what mention lies about. #GOPDebates,0,0.6279,0.3721,4201
3313,"Again, Republicans support free enterprise, but Fox is running too many commercials! #GOPdebates",0,1.0,0.0,4202
3314,RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.6318,0.3682,4203
3315,"RT mention One crash of the economy is way more than we want again, no thanks!!! #GopDebates #JEB",0,1.0,0.0,4204
3316,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4205
3317,"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,1.0,0.0,4206
3318,The #GOPDebate is actually terrifying. These are real people that could have real power and are bonafide racists and sexists.,0,1.0,0.0,4207
3319,RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,1.0,0.0,4208
3320,May I suggest turning down the audio on the #GOPDebates and listen to Queen - 'Live At Wembley Stadium' . url,0,0.6739,0.32609999999999995,4209
3321,"RT mention Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0,1.0,0.0,4210
3322,"Never Forget: Ted Cruz Never Supported Amnesty.
#GOPDebate",0,1.0,0.0,4211
3323,RT mention You would never know mention  is the frontrunner from watching this debate. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4212
3324,"RT mention .mention
You failed the American people tonight. 
You tried to make history, by destroying mention #KellyFaiU_",0,1.0,0.0,4213
3325,"RT mention God is apparently, quite the prankster, who has egged on these narcissists to embarrass themselves by saying, ""RUN! RUN!"" U_",0,1.0,0.0,4214
3326,"Please end these excruciating introductory childhood anecdotes, I am trying to stay awake #GOPDebates",0,1.0,0.0,4216
3327,RT mention Remind me again why weUare obligated to import Third World welfare cases who wreck our schools. #GOPDebate  url,0,0.6216,0.3784,4217
3328,The perfect remedy for a #GOPDebate hangover is to #FF mention mention mention mention mention mention mention,0,1.0,0.0,4218
3329,"Hey media - If you ignore Trump, maybe he'll go away. Just a hint. #honeybadger #GOPDebate",0,0.695,0.30500000000000005,4219
3330,mention obviously you're not running your own Twitter account either because you're at the live GOP debate! #GOPDebates,0,1.0,0.0,4220
3331,"RT mention Loop, baffled by the #GOPDebate refusal to address climate change mention url",0,1.0,0.0,4221
3332,RT mention Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6867,0.3133,4222
3333,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,4223
3334,#GOPDebate The talking heads put on the debate now the talking heads are telling us how the debates went. Maybe we wasted our time watching,0,0.6667,0.33330000000000004,4225
3335,RT mention Donald Trump's most outrageous lines from the #GOPDebate tonight: url by mention url,0,0.6915,0.3085,4226
3336,mention NO! #RINO #McConnell #Jeb #GOPDebate #Rove #ChamberOfCommerce #MegynKelly mention SELL SOULS #tcot url,0,0.6508,0.34919999999999995,4227
3337,"Who had the MOST face time in the #GOPDebates? Why mention , of course. Is she running for something?She needs to.She's not a journalist",0,0.6531,0.3469,4228
3338,RT mention Resemblance? #GOPDebate url,0,1.0,0.0,4229
3339,"RT mention America HORRIFIED @ #PPSellsBabyParts SANTORUM taps in to our RAGE! Tried 2 marginalize #Rick2016 w/""social ques"" Saw U_",0,0.6876,0.3124,4230
3340,"RT mention Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0,1.0,0.0,4231
3341,And the winner is... The Koch Brothers #GopDebates,0,0.6629,0.3371,4232
3342,I love how mention who holds the highest position of any media figure on Fox is asking questions about a Repub war on women #GOPDebate,0,0.6353,0.3647,4233
3343,RT mention Commercial break. I feel like I need to take this time to somehow cleanse my soul after watching #GOPDebate for an hour.,0,1.0,0.0,4234
3344,UImention Behind the Fox debate: How the anchors hashed out the questions #GOPDebate They Failed,0,1.0,0.0,4235
3345,"RT mention So how much fun was that tonight, folks? #GOPDebates #ClownShow #DebateWithBernie",0,0.6673,0.3327,4236
3346,RT mention #GOPDebate so the debate for POTUS comes down to who is the best insulter of + sized irrelevant lesbians? & youre doing whaU_,0,1.0,0.0,4238
3347,RT mention Gawd forbid any of the GOP candidates win in 2016. As a woman I fear for women if any of those men take power. #GOPDebate,0,0.6819,0.31810000000000005,4239
3348,So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights  #combover url,0,0.6559999999999999,0.3440000000000001,4240
3349,Fact checking is always my favorite part of the debates! Do most presume politicians' words are truthful? Scary. #GOPDebate,0,0.6837,0.3163,4241
3350,It's really distracting that the little Fox/Facebook panels aren't all at the same height. #GOPDebate,0,0.6665,0.3335,4242
3351,"RT mention Carson, Carson, Carson: dammit man! Say the words racism and white supremacy to that audience! #BlackLiveMatter #GOPDebatU_",0,1.0,0.0,4243
3352,"Great #GOPDebate debate, but not one word about the environment. Very disappointing.",0,1.0,0.0,4244
3353,RT mention #GOPDebates #ClownCircus Its always a Circus with these clowns!! url,0,1.0,0.0,4246
3354,#GOPDebate RT mention Next more on the earlier debate and mention stand out performance #outnumbered url,0,0.6552,0.3448,4247
3355,Only one question on black lives matter? Wow! #GOPDebate #GOPDebates,0,1.0,0.0,4248
3356,"My reaction to tonight's ""debates"": The beginning of the end for The Donald. url #GOPDebates #lvrj",0,1.0,0.0,4249
3357,"RT mention And God (or Koch?) forbid the candidates even mention the number one most serious issue facing the world today, climate chU_",0,0.6548,0.34519999999999995,4250
3358,"RT mention I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",0,1.0,0.0,4251
3359,"I really wish #JonStewart's last night wasn't on the same night as the #GOPDebates. Dick move, Fox. #JonVoyage",0,0.6629,0.3371,4252
3360,mention your baby's life is not yours to destroy and be sold on the open market #tcot #GOPDebates,0,1.0,0.0,4253
3361,"RT mention So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer U_",0,0.6559,0.3441,4254
3362,RT mention I'm really really really pissed off at FOX News for what they did to mention #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4255
3363,Who won the #gopdebate? Billionaires & bankers. Who lost? The rest of us. #debatewithbernie url url,0,1.0,0.0,4256
3364,"RT mention .mention mention
Cancel the primaries. Fox Party set up & anointed their man Jeb Bush
#GOPDebates #CantTrustABush url",0,1.0,0.0,4257
3365,"RT mention Let's just admit it: #Trump is the best showman and that's what it takes to ""win"" a show like the #GOPDebate",0,0.6559999999999999,0.3440000000000001,4258
3366,RT mention Shorter #GOPDebate - Dismantle/defund fed govt! let Wall Street run amok! destroy unions! more war! govt forced childbiU_,0,0.7,0.30000000000000004,4259
3367,RT mention Marco Rubio is like a little boy compared to the othersUOtalks an extra sentence after bell shows his balls have yet to drop!U_,0,0.6525,0.34750000000000003,4261
3368,"They know Ronald Reagan is dead, right? #GOPdebates",0,0.6673,0.3327,4263
3369,"#GOPDebate  #Republicans vs #Democrats is #fake like #wrestling, I mean sports entertainment...so we have political entertainment!",0,1.0,0.0,4264
3370,"Wow, everybody's tweeting about mention mention bad treatment of mention and #GOPDebates!  Agreed!",0,1.0,0.0,4265
3371,RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6526,0.34740000000000004,4267
3372,My take on Christie's performance at last night's #GOPDebate: he came off as irrelevant & peripheral #Rutgers mention #Princeton #NJDevils,0,1.0,0.0,4268
3373,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4269
3374,"RT mention So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",0,0.6602,0.3398,4271
3375,RT mention A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0,1.0,0.0,4272
3376,I'm pretty sure Trump's popularity indicates there are just as many Republicans trolling this primary as Democrats. #GOPDebate,0,0.6579,0.3421,4274
3377,"RT mention ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0,0.6748,0.32520000000000004,4276
3378,I have a serious #GOPDebate hangover today.,0,1.0,0.0,4277
3379,Here's why it was so frustrating to watch the #GOPDebate as a woman url via mention,0,1.0,0.0,4278
3380,RT mention #GOPDebates  I'd like to see this bunch of losers work a construction until they're 70 years old.  #Delusional,0,0.6495,0.35050000000000003,4279
3381,"mention #DonaldTrump ""is, fundamentally, an absurd figure, so are his rivals"" url #GOPDebate #election2015",0,0.6502,0.3498,4280
3382,"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,0.6364,0.3636,4281
3383,RT mention My focus group actually likes Donald mention  #GOPDebate url <-- Riding on Trump's coattails!!,0,0.7021,0.29790000000000005,4282
3384,"mention  After watching the debate, i felt that Donald Trump is the new Ross Perot. Do you feel this way as well? #GOPDebate",0,0.6629,0.3371,4283
3385,The First Republican Debate Was a Mess and the GOP Should be Embarrassed of Itself url #GOPDebate,0,1.0,0.0,4284
3386,"Simply half-catching morning-after clips of #GOPDebate, I have 2 wonder y anyone would want any of these arrogant hard-hearted folk as prez?",0,1.0,0.0,4285
3387,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,4286
3388,RT mention Sorry to get political but this makes me sick. #GOPDebate #trumpisanidiot #shameonhim #republicanfail url,0,1.0,0.0,4287
3389,"Forget the #GOPDebate, we need a show called 'Toupee Wars' between mention and mention url",0,0.6632,0.3368,4290
3390,RT mention Obama doesn't negotiate with terrorists - he sets them free and finances them! mention #GOPDebate,0,0.6815,0.3185,4291
3391,Hmm which chapter in the bible says we should all have guns? #GOPDebates,0,0.6344,0.3656,4292
3392,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4293
3393,RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,1.0,0.0,4294
3394,"RT mention I'm not voting for a Republican, so why should I waste my time on the #GOPdebate ? WATCH: url url",0,0.6735,0.3265,4296
3395,He admitted to paying Hillary to attend his wedding. Jesus. Fangirl much? I'd have gone with The Rock. That's just me. #DumpTrump #GOPDebate,0,0.6495,0.35050000000000003,4297
3396,What a circus that was! #GOPDebate  url,0,0.6111,0.3889,4298
3397,RT mention FOX News won't admit who the Republican leader is right now I mean mention only has a double-digit lead _Ua14_Uau #GOPDU_,0,0.6739,0.32609999999999995,4299
3398,So were some of the biggest positive audience responses at #GOPDebate to rhetoric about actively killing people &/or letting women die ?,0,0.6196,0.3804,4300
3399,"Dear Rand Paul: Did you READ the Iran Agreement?  .. I doubt it.
#GOPDebates",0,1.0,0.0,4301
3400,"RT mention Hey mention ! How absolutely fearful are you of mention ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebatU_",0,0.6774,0.3226,4303
3401,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,4304
3402,"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,1.0,0.0,4305
3403,"RT mention UIMr. Trump, this next question is for you. Please explain this pathetic taking of the Stone Cold StunnerU #GOPDebate httU_",0,0.6897,0.3103,4306
3404,RT mention What scares me most about #GOPDebate : the people who break into storms of applause at misogyny & crazy talk.,0,1.0,0.0,4309
3405,"RT mention Total Theatre on Fox news tonight, no basis in fact at all... it's all garbage. #GopDebates",0,1.0,0.0,4310
3406,"mention Walkers comments about letting mother die instead of allowing abortion's scary #gopdebate 
These people are nuts #StandwithPP",0,1.0,0.0,4311
3407,"Wait, has Rick Perry thought of that 3rd gov't dept yet??? Maybe he can ask Ronald Raven.... #GOPClownCar #GOPDebate",0,0.7079,0.2921,4312
3408,"RT mention I'm psychic.

#GOPDebates url",0,0.6957,0.3043,4313
3409,RT mention Breaking: Brian Williams just handed Chris Christie a donut to calm him down. _Ua14_Uau #GOPDebate #GOPDebates,0,0.6843,0.3157,4314
3410,He just said that faith is second? #GOPDebates,0,0.6687,0.33130000000000004,4316
3411,"Was this the Megyn Kelly Comedy Show?  Will this go on until Nov 2016? Is she considered a journalist? NO,NO, NO !! #GopDebate mention",0,1.0,0.0,4317
3412,We looooooove violence and the military and intimidating people #GOPDebates,0,0.6509,0.3491,4318
3413,"Libertarian hate state power? Right? 
Are they silent about this or my volume is on mute?  #GOPDebate #RandPaul url",0,1.0,0.0,4319
3414,RT mention Can someone tell me why Ben Carson is carrying water for people who will barely let him speak? Racism much? #GOPDebates,0,0.7011,0.29890000000000005,4320
3415,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4321
3416,mention mention Shame on you both. How much did you all get paid to attack Trump? #GOPDebates #FoxNews,0,1.0,0.0,4322
3417,Ronald Raven is a character created by the GOP to influence children. His sidekick is Klu Klux Klam. #GOPDebate #RickPerry,0,1.0,0.0,4323
3418,RT mention Trump has Cam hands. #GOPDebates,0,1.0,0.0,4325
3419,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,4326
3420,RT mention Hillary was just called 'the epitome of the secular progressive movement'. BAHAHAHAHAHAHA LOLOLOLOLOLOL LMAOOO #GOPDebate,0,0.6867,0.3133,4327
3421,RT mention These mediators are so awkward #GOPDebate,0,1.0,0.0,4328
3422,"mention Hilary however can & will win. It's why, at #GOPDebate she was the most talked about person.  They know they can't beat her!",0,0.6923,0.3077,4329
3423,"Since I went to get my hair done last night, I had to miss the new Comedy show, err I mean the #GOPDebate...so, how was it?",0,1.0,0.0,4330
3424,mention cries after the #GOPDebate The preschooler cant stand that a WOMAN brought him down. Hes a disgusting pig. #DropOutAsshole,0,1.0,0.0,4331
3425,RT mention Rip MS ANN  .. U would be a welcome advisor tonight... #GOPDEBATES url,0,0.6805,0.3195,4332
3426,RT mention Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,0,0.6691,0.3309,4334
3427,RT mention That was a great Comedy Show last night!  #GOPDebate,0,0.6579999999999999,0.3420000000000001,4337
3428,"After insulting women $ the LGBT community, I'm not sure I can handle these guys talking about social issues in the next round. #GOPDebates",0,0.6421,0.3579,4338
3429,"After last night's #GOPDebate, all presidential debates should just be rich corporate CEO's, as they run the government anyway #transparency",0,0.6859999999999999,0.3140000000000001,4340
3430,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4341
3431,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4342
3432,"RT mention I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? _Ua14_Uau #GOPDebates  #GOPDebate",0,0.6742,0.3258,4343
3433,"RT mention I can barely stay awake watching this thing, but I don't want to miss the Rose Ceremony. #GOPdebates url",0,0.6842,0.3158,4345
3434,RT mention #GOPDebate Can't count how many times Obama & Hillary 'evolved'. Trump evolving is not a big deal.,0,0.6751,0.3249,4346
3435,"Chris Christie: If His Lips Are Moving, He's Still Lying url via mention #GOPDebates  #ChrisChristie #elchubbo",0,1.0,0.0,4347
3436,Here's why Fox News wasn't streaming #GOPDebate last night: url url,0,1.0,0.0,4348
3437,RT mention The GOP debate took an awful toll on Ted Cruz.  #GOPDebate url mention mention mention,0,1.0,0.0,4349
3438,Could mention be any more blatant about their dislike for mention I dislike him BUT this was an uneven playing field.#GOPDebate,0,1.0,0.0,4351
3439,"RT mention Dear Fox News, here is my closing argument, None of the Gop candidates said anything to help the suffering of women orU_",0,0.6701,0.3299,4352
3440,RT mention THIS JUST IN: Without God you'll become a childless alcoholic with a lot of free time. SIGN ME UP. #GOPDebate,0,0.6634,0.3366,4353
3441,I am stunned at how unprofessional the mention moderators were. #GOPDebate What bullshit questions for #Trump. #Thirsty mention,0,0.7033,0.2967,4354
3442,RT mention Breaking: Brian Williams just handed Chris Christie a donut to calm him down. _Ua14_Uau #GOPDebate #GOPDebates,0,1.0,0.0,4355
3443,RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4356
3444,RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6829999999999999,0.3170000000000001,4357
3445,"#FoxNews hosts were fist bumping each other after the #GOPDebate was over. Megyn ""Crowley"" was particularly proud of herself. #TCOT",0,1.0,0.0,4358
3446,"RT mention Translation, Jeb Bush, I fucked Florida schools so badly they still have not recovered. That is the truth, I live hereU_",0,0.6634,0.3366,4360
3447,"I'm quite certain that the mention is working for mention It is his mission to get her elected.

#GOPDebate",0,1.0,0.0,4361
3448,RT mention Why are they handing Hillary the Dem nod? #earnthisdamnvoteorlose  #GOPDebate,0,0.6915,0.3085,4362
3449,RT mention This pretty much sums up the first #GOPDebate... url,0,0.7079,0.2921,4363
3450,RT mention Huckabee is the devil. #GOPDebates,0,1.0,0.0,4364
3451,"So we're going to talk about Trump's bankruptcies but not Fiorina's tenure at HP?

Adorbs.

#GOPDebate",0,0.7047,0.2953,4365
3452,Rubio can hardly keep to the script...#GOPDebates,0,0.6859999999999999,0.3140000000000001,4366
3453,"So how long before Donald Trump gets distracted by a different shiny object? #Squirrel 
I felt embarrassed for my nation during #GOPDebate",0,1.0,0.0,4367
3454,RT mention Jeb Bush more like please just stop #GOPDebates,0,0.6663,0.3337,4368
3455,RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,4369
3456,They better turn up the lights because there's an awful lot of shade being thrown on this stage. #GOPDebates #Republicandebate,0,1.0,0.0,4370
3457,"RT mention I'm psychic.

#GOPDebates url",0,0.6702,0.3298,4372
3458,RT mention Who will have the bigger boobs? #Hooterspageant on FoxSports1 or #GOPdebates on FOX News? url,0,0.6657,0.33430000000000004,4375
3459,"mention Bush Cheney raped, plundered, pillaged the whole WORLD b4 they left office. Obama killed one REALLY BAD GUY + is black. #GOPDebate",0,1.0,0.0,4376
3460,RT mention No minority in their right mind should be voting for anyone of these #GOP candidates! They don't have a clue about our issuesU_,0,1.0,0.0,4377
3461,Christie w/ his 9/11 nonsense showed that patriotism surely is the last refuge of a scoundrel. (Samuel Johnson) #GOPDebate,0,1.0,0.0,4378
