,text,crowd_label,conf0,conf1,itemID
1120,One last debate question: is Trump trying to lead the GOP over a cliff or isn't he that smart?#GOPDebate,0,0.6881,0.3119,2080
1121,I'm not going to watch the #GOPDebates . I'd rather read tweets from mention & mention More entertaining & informative.,0,1.0,0.0,1831
1122,"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,1.0,0.0,5095
1123,"So, in conclusion, how fucked-up were your parents and how Christian are you as a result? #GOPDebates #theyallhaveananswer",0,0.6628,0.3372000000000001,5079
1124,"RT mention ""Stay tuned for closing statements, final thoughts, and God."" And then I turned off the TV, I'm good. #GOPDebates",0,0.6778,0.32220000000000004,5420
1125,RT mention OHHHHHHHH F*CK......Bush lies soooo bad.....sorry cussing now----#GOPDebates beating the UNIONS of F*****CCCKKK Noo I knU_,0,1.0,0.0,4707
1126,"RT mention Caller on the Rush Limbaugh show:""I have lost all respect for Fox News."" #FoxNews #GOPDebate",0,1.0,0.0,5452
1127,Preview of Donald Trump tonight at the #GOPDebate (Vine by mention url,0,0.6818,0.31820000000000004,397
1128,The #GOPDebate was akin to watching institutional crazies talk about what they'll do after they take over the insane Asylum. #Republican,0,1.0,0.0,728
1129,RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,2688
1130,"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,1.0,0.0,4539
1131,.mention Shares Post Calling Megyn Kelly a 'Bimbo' Following Republican Debate | MRCTV url U_ #GOPDebate,0,0.6067,0.3933,6119
1132,RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6484,0.3516,1195
1133,RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,1.0,0.0,5221
1134,"RT mention mention #GOPDebate SPOILER ALERT: A rich, white guy tells the country how he's going to help other rich, white guU_",0,0.6588,0.34119999999999995,5966
1135,Unlike mention republicans won't vote based solely on gender. Unreal how articulate mention is compared to mention #GOPDebate,0,0.6629999999999999,0.3370000000000001,5161
1136,RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.6861,0.3139,2896
1137,RT mention After mention hugged Obama he doesn't deserve to be on the stage tonight. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,2003
1138,I donUat feel like Rubio answered the question about small businesses. #GOPDebate,0,0.6786,0.3214,3637
1139,Lindsay Graham will show us what is flat broke.  He is flat broke of good ideas.  #GOPDebates,0,1.0,0.0,3286
1140,"The gave Trump twice as much speaking time as Walker #GOPdebate 
#TCOT #LNYHBT",0,1.0,0.0,5009
1141,Weak #GOPDebates #GOPDebate,0,0.6859999999999999,0.3140000000000001,360
1142,"Other than question to Walker, nothing on race, criminal justice either. Guess Fox and GOP know their white audience doesn't care #GOPDebate",0,1.0,0.0,2728
1143,Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates,0,0.6913,0.3087,270
1144,wondered why I'm in a slightly bad mood this morning and then realized its due to the replaying of the #gopdebate in my head.,0,1.0,0.0,1418
1145,mention just asked is black lives mattered?!? #GOPDebates #SayHerName #BlackLivesMatter,0,1.0,0.0,5264
1146,"#GOPDebate ""When the guy from Hillbillyville Kentucky mention pointed at the fat guy mention for huggin' the Black guy."" LOL !",0,1.0,0.0,2809
1147,Have you received a word from God? Oh Lawd...Here we go...and Yall know I love the Lawd but this is a mess #GOPDebate #GOPdebates #KKKorGOP,0,0.6753,0.3247,4007
1148,"RT mention ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0,1.0,0.0,3056
1149,RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,1078
1150,The Donald J. Trump side show at the #GOPDebate represents accurately the circus the #GOP has become. If they're... url,0,0.6629,0.3371,2129
1151,An assassination attempt  ...now GOP has to deal w/ th consequences #GOPDebate #GOPDebates,0,1.0,0.0,5219
1152,RT mention I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexismU_,0,1.0,0.0,2793
1153,"""The problem this country has is being politically correct"" -Trump

Amen sir, amen. #GOPDebate",1,0.0,1.0,8
1154,"RT mention As you watch the #GOPDebate, pray for the future of this nation and that America would turn back to God. #PrayforAmeriU_",1,0.32520000000000004,0.6748,12
1155,"RT mention .mention wins 1st #GOPDebate!
#MakeAmericaGreatAgain #Trump2016 #TeamTrump #TrumpForPresident _Ua14_Uau url",1,0.0,1.0,13
1156,Well that was a blast. A strong field in both #GOPDebates. Going to be a fun campaign season!,1,0.3068,0.6932,17
1157,"RT mention 2015 #GOPDebate Winner?
Time has mention leading with 42%. 
#Trump2016 #MakeAmericaGreatAgain _Ua14_Uau url",1,0.35229999999999995,0.6477,18
1158,"RT mention Ben Carson, solidifying the black vote. #GOPDebates",1,0.3441,0.6559,24
1159,"Yay, social issues next!!! #GOPDebate",1,0.32220000000000004,0.6778,29
1160,My favs from #GOPDebates tonight: mention mention,1,0.3365,0.6635,31
1161,"RT mention Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1,0.0,1.0,34
1162,RT mention You would never know mention  is the frontrunner from watching this debate. _Ua14_Uau #GOPDebate  #GOPDebates,1,0.3579,0.6421,39
1163,"RT mention Having attended mention & mention announcements, I assure you both mentioned illegal immigration as a prioritU_",1,0.335,0.665,40
1164,RT mention One of my favorite things about the #GOPDebates is how many of these candidates I've seen in person. Thanks mention & U_,1,0.3579,0.6421,50
1165,I wouldn't mind John Kasich as my next president! #Kasich4Us #Kasich #GOPDebate,1,0.0,1.0,52
1166,Love that Gov Christie gave it to Rand Paul. #GOPDebate,1,0.0,1.0,59
1167,RT mention Rubio has spoken the #truth! #WakeUpAmerica #GOPDebate url,1,0.3477,0.6523,64
1168,mention Excellent job last night at the #GOPDebate. Class act all around. Proud to have you as a Republican candidate. #BenCarson,1,0.0,1.0,67
1169,"RT mention Thank you mention mention mention Chris Wallace, & team, you guys put in tremendous amount of work for tonight'U_",1,0.3636,0.6364,77
1170,RT mention Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1,0.0,1.0,79
1171,"RT mention RT mention ""Twitter declares mention the #GOPDebate winner aE"" url",1,0.2785,0.7215,87
1172,RT mention UIWe don't have time for tone...we have to go out and get the job done.U UODonald Trump #GOPDebate url,1,0.3409,0.6591,95
1173,My takeaways from #GOPDebate highlights? (1) It was a cross b/w a circus & a firing squad and (2) mention is kind of attractive! #amirite,1,0.0,1.0,102
1174,"RT mention Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
url
#GOPDebates",1,0.33330000000000004,0.6667,106
1175,Wondering how the day after the #GOPDebate is going? I've ordered Dominos and read through my watch party swag: url,1,0.33509999999999995,0.6649,107
1176,mention Stand-outs #GOPDebate   1.mention 2.mention 3.mention 4.mention 5.mention,1,0.0,1.0,111
1177,Hoping that mention takes this country to places we haven't seen in decades! Keep up the good work! #GOPDebate,1,0.0,1.0,112
1178,"#RFS reduces our need for oil imports from hostile foreign regions, which helps keep our military out of Middle East conflicts. #GOPDebate",1,0.3486,0.6514,117
1179,RT mention You would never know mention  is the frontrunner from watching this debate. _Ua14_Uau #GOPDebate  #GOPDebates,1,0.0,1.0,118
1180,UIMarco Rubio consistently gave strong and substantive answersU He Wins Main Event: url #GOPDebate url,1,0.0,1.0,119
1181,RT mention .mention calls mention debate closing a UIshow-stopping zingerU #ImWithHuck #GOPDebate,1,0.0,1.0,120
1182,"RT mention My #GOPDebate analysis, 10) Gov. Kasich = A rising star in republican politics, Shows strong leadership, Will definitelU_",1,0.0,1.0,130
1183,Donald Trump gets the award for most entertaining. #GOPDebate,1,0.33330000000000004,0.6667,131
1184,RT mention That Carly Fiorina is trending -- hours after HER debate -- above any of the men in just-completed #GOPdebate says she's on U_,1,0.0,1.0,136
1185,"Seeing lots of mention ""tried too hard"" during #GOPDebate . It was perfect to make sure he was heard and truth twisting was called out",1,0.3516,0.6484,142
1186,People really need to do their research on Carly Fiorina. She was extremely impressive in the #GOPDebate yesterday. mention,1,0.0,1.0,151
1187,Jon Stewart isn't Dr Dre but when he talks #GOPDebate via               #InternationalBeerDay it's The Gift that brings the #FridayFeeling,1,0.35350000000000004,0.6465,154
1188,RT mention Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ua14_Uau #GOPDebate  #GOPDebates,1,0.3370000000000001,0.6629999999999999,160
1189,RT mention Is Kasich aware that he's making sense? #GOPDebates,1,0.3298,0.6702,162
1190,"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",1,0.0,1.0,163
1191,"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",1,0.34619999999999995,0.6538,182
1192,Mike Huckabee quoting Limp Bizkit lyrics for his military talking points #BreakStuff #GOPDebates,1,0.3178,0.6822,183
1193,"Good debates, including the #GOPDebates challenge candidates to say what they mean, both on purpose or on accident and last night did that.",1,0.3372000000000001,0.6628,194
1194,"""I'm the only guy on this stage who..."" Is Christie's theme and it's not a bad theme. #GOPDebates",1,0.0,1.0,199
1195,"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",1,0.0,1.0,201
1196,RT mention Thank you mention for highlighting the critical issues facing veterans at tonight's #GOPDebate url,1,0.32220000000000004,0.6778,213
1197,RT mention Classy. #GOPDebates  url,1,0.0,1.0,221
1198,"RT mention If elected, on my first day as President, I'll rescind every illegal and unconstitutional executive order enacted by Pres. ObaU_",1,0.3023,0.6977,230
1199,Dr. Ben Carson's Closing Statements at #GopDebate #2016Election url via mention,1,0.3888,0.6112,241
1200,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.34040000000000004,0.6596,258
1201,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.31520000000000004,0.6848,262
1202,"RT mention Three best performance in the #GOPDebates (in no order), IMHO:  Carly Fiorina & Ben Carson & Marco Rubio.",1,0.0,1.0,275
1203,"never thought I'd say this but goddamnit I am. Yo, mention Chris Wallace, mention Great job hosting the #GOPDebates last night.",1,0.0,1.0,280
1204,mention did a fantastic job showing why mention is the only way to go. #GOPDebate #Rubio2016 #letsgo url,1,0.0,1.0,282
1205,"Watching #GOPDebate from last night. Wow Trump on fire first 15mins. Says what he thinks, is this a new popular breed in politics? #corbyn",1,0.31910000000000005,0.6809,289
1206,RT mention Trump packed his fucks in a separate suitcase that never made it Ohio. THIS THE BEST DEBATE EVER. #GOPDebate,1,0.3287,0.6713,297
1207,"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",1,0.3476,0.6524,300
1208,#GOPDebate score with mention  url,1,0.35629999999999995,0.6437,321
1209,I like senator #GOPDebate #Carson2016,1,0.0,1.0,322
1210,"RT mention Donald Trump isn't a Democrat, he isn't a Republican, he's Donald Trump. #GOPdebate",1,0.3448,0.6552,323
1211,"RT mention He was on fire! .mention ""On Fire"" Debate Performance: url #GOPDebate #Perry2016",1,0.31820000000000004,0.6818,329
1212,Dr Ben Carson: United (not divided) States of America #GOPDebate #GOPDebates,1,0.335,0.665,330
1213,Ben Carson doesn't talk trash. Mature speaker of truth. Maturity and strength on display at #GOPDebates #FOXNEWSDEBATE #WinBenWin,1,0.0,1.0,333
1214,mention mention mention mention I would like to thank Rand Paul for exposing Trump 4 the Democrat that he is #GOPDebate,1,0.30000000000000004,0.7,338
1215,RT mention I like mention a lot too but wish he had more air time to express his views. #GOPdebates _Ua14_Uau,1,0.3068,0.6932,351
1216,Advice to each #GOP candidate in order of how I think they finished 5th place Marco Rubio Good job keep up the same #gopdebate #tcot #p2,1,0.0,1.0,364
1217,RT mention Prediction: Donald Trump goes up in post debate polls. Because he looks no crazier than anyone else and more entertaining #U_,1,0.33330000000000004,0.6667,375
1218,RT mention Two great debates! Who were your favorites? Let me know your thoughts #GOPDebates #RoadTo2016,1,0.3416,0.6584,376
1219,Great #GOPDebate analysis from mention url,1,0.35050000000000003,0.6495,387
1220,IMO mention was targeted by mention in a biased attack No choice but 2 b on defens Could not offer any real subsatnce #GOPDebate,1,0.0,1.0,392
1221,"Carson is boss right now. BYE HILLARY. 
#GOPDebates",1,0.0,1.0,403
1222,"Megyn Kelly was the real winner of the #GOPDEBATE last night 
#FOXNEWSDEBATE  #Trump #FoxNews url",1,0.34519999999999995,0.6548,408
1223,GOP Debate News - Trump Shocks GOP Faithful - url -#GOPDebate #DonaldTrump url,1,0.3209,0.6791,419
1224,mention is by far the best moderator tonight. Hands down. #GOPDebate mention #GOPDebates Nice job Bret!,1,0.0,1.0,424
1225,mention You did an awesome at the #GOPDebate  I thought you were professional and pleasant to watch.  Great questions btw.  #standtall,1,0.0,1.0,427
1226,Last night #Rand Paul show us that he will face Donald #Trump and beat him many times if it possible #GOPDebate,1,0.0,1.0,428
1227,RT mention I know how extraordinary this nation is. #GOPDebate,1,0.3258,0.6742,431
1228,"RT mention Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1,0.0,1.0,434
1229,#GOPDebates ben Carson loves to use his gifted hands to speak,1,0.34519999999999995,0.6548,438
1230,YES! MT mention .mention takes a stand on abortion during the #GOPDebate url url,1,0.3093,0.6907,450
1231,"RT mention Kasich is a good governor, we get it Ohio... Not gonna be the nominee. #GOPDebate",1,0.34600000000000003,0.654,454
1232,RT mention Is Kasich aware that he's making sense? #GOPDebates,1,0.0,1.0,465
1233,"RT mention #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates url",1,0.0,1.0,479
1234,RT mention Watchign mention knock that self righteous fat half wit mention the F out was so worth it. Great reality TV #GOPDeU_,1,0.3605,0.6395,488
1235,"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",1,0.34019999999999995,0.6598,501
1236,"Despite support for traditional marriage, mention would accept daughter if she was gay. #GOPdebates #LZDebates",1,0.31020000000000003,0.6898,512
1237,RT mention Cautiously optimistic is how I feel the morning after. #GOPDebate,1,0.0,1.0,517
1238,Carly knows the leaders and issues in the middle east.  #GOPDebates,1,0.0,1.0,519
1239,mention You killed it last night at the #GOPDebate glad to have some that cares for America  #MakeAmericaGreatAgain,1,0.3736,0.6264,521
1240,"RT mention Goodbye #Cleveland, OH.
Hello #Greenville, SC. 
After mention crushes #GOPDebate, the campaign continues. url",1,0.0,1.0,529
1241,".mention mention ""Mike Huckabee was the star of the Luntz focus group show. When he spoke, the feedback soared."" #GOPDebate",1,0.3409,0.6591,534
1242,"RT mention Ben Carson moved up on my draft board. Sneaky quickness, reads the field well. #GOPDebate",1,0.33309999999999995,0.6669,544
1243,"After the #GOPDebate, I'm all #YasKween! url",1,0.0,1.0,547
1244,RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,1,0.35140000000000005,0.6486,548
1245,Biggest #PowerMove I made last night was staying off social media. I feel much smarter and happier this morning #GOPdebates,1,0.0,1.0,550
1246,RT mention #DrBenCarson just said he doubts #HillaryClinton will be nominee. Hope he's right. #GOPDebates,1,0.33330000000000004,0.6667,562
1247,"mention Exceptional candidates in crowded field:almost all qualified for president, VP, or cabinet appointee #GOPDebates #RoadTo2016",1,0.0,1.0,565
1248,RT mention Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ua14_Uau #GOPDebate  #GOPDebates,1,0.3133,0.6867,566
1249,That makes sense Ron Paul. #GOPDebates #GOPDebate stop giving money to enemies.,1,0.3034,0.6966,567
1250,#GOPDebate was swag. Let's go Trump! Lolololol,1,0.32609999999999995,0.6739,568
1251,"mention LOL he probably likes loser candidates like McCain, Romney & Bush! #Trump2016 won #GOPDebate hands down! Next President = Trump!",1,0.3664,0.6336,573
1252,"#GOPDebate showed that politicians are great liars. Smooth talkers, but have to OBEY doners.  I will vote Trump - he has no reason 2 lie",1,0.33330000000000004,0.6667,578
1253,RT mention Now I see why political commentators have been saying to watch out for mention in the #GOPDebate. He's making somU_,1,0.0,1.0,581
1254,mention explains campaign finance at #GOPDebate lat night. Very insightful piece by mention url,1,0.35050000000000003,0.6495,587
1255,I like Carly Fiorina. I hope she continues to get more air time. She's much better than some of the front runners. #GOPDebate,1,0.33330000000000004,0.6667,615
1256,RT mention Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ua14_Uau #GOPDebate  #GOPDebates,1,0.34440000000000004,0.6556,619
1257,RT mention Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1,0.0,1.0,628
1258,"mention As part of the Luntz focus group, I can report you received the most consistent & highest favorable ratings!
#GOPDebate",1,0.0,1.0,638
1259,RT mention Early numbers suggest #GOPdebate the most-watched primary debate in history url,1,0.0,1.0,641
1260,"RT mention mention I had to watch this morning on DVR and wow, the ""moderators"" went after you! Not right at all. #GOPDebaU_",1,0.0,1.0,646
1261,RT mention Kelly is doing a great job asking tough questions. #GOPDebate,1,0.0,1.0,647
1262,RT mention Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1,0.0,1.0,648
1263,"RT mention Tough words, Donald Trump. No way Obama's gonna get re-elected now! #GOPDebate",1,0.0,1.0,651
1264,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.0,1.0,653
1265,"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",1,0.32220000000000004,0.6778,654
1266,"Gotta say when Chris Christie said his first act as President would be to rename Washington DC ""Suplex City, USA"", he won my vote.#GOPDebate",1,0.0,1.0,655
1267,"RT mention mention and mention need to take control of this debate,  they can do it, _Ua14_Uau #GOPDebate  #GOPDebates",1,0.34519999999999995,0.6548,666
1268,"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",1,0.0,1.0,667
1269,RT mention Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ua14_Uau #GOPDebate  #GOPDebates,1,0.3103,0.6897,685
1270,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.3068,0.6932,689
1271,"RT mention Carson is boss right now. BYE HILLARY. 
#GOPDebates",1,0.0,1.0,690
1272,16% of U.S. homes with TV sets watched last night's #GOPDebate - more than 3x highest-rated debates for 2012 election url,1,0.0,1.0,693
1273,"RT mention mention Had the least speaking time at the #GOPDebate,and still said more with fewer words. #StandWithRand",1,0.0,1.0,699
1274,"Hands up who won the #GOPDebate polls show mention to increase his lead after win,America trusts #Trump2016 url",1,0.0,1.0,700
1275,RT mention One of my favorite things about the #GOPDebates is how many of these candidates I've seen in person. Thanks mention & U_,1,0.0,1.0,705
1276,"#Trump is right about mention but really needs to study Matthew 7, verses 3-5. #GOPDebate  url",1,0.3626,0.6374,707
1277,I just saw my political science teacher on the news talking about the #GOPdebate. Being in college is cool.,1,0.3497,0.6503,709
1278,"Loved it in the #GOPdebate when mention pointed out that Ronald Reagan evolved, and so has he--I don't think they like me",1,0.3371,0.6629,710
1279,"RT mention mention and mention need to take control of this debate,  they can do it, _Ua14_Uau #GOPDebate  #GOPDebates",1,0.3226,0.6774,715
1280,"RT mention #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates url",1,0.0,1.0,718
1281,"RT mention I'll protect SS & Medicare. I'll kill anything posing a threat to the promises we've made our seniors. #GOPDebate
url",1,0.33330000000000004,0.6667,721
1282,RT mention Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1,0.0,1.0,722
1283,"RT mention Looks like mention & mention were the big winners of the #GOPDebate, and I agree! url",1,0.0,1.0,724
1284,RT mention I loved it in the #GOPdebate when mention said the insurance companies have control over the politicians #obamU_,1,0.0,1.0,727
1285,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.3118,0.6882,742
1286,"RT mention Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1,0.34740000000000004,0.6526,747
1287,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.0,1.0,761
1288,RT mention Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _Ua14_Uau #GOPDebate  #GOPDebates,1,0.3448,0.6552,763
1289,mention didn't back away from Ohio's #Medicaid expansion during last night's #GOPDebate.  Msg: Don't oppose expansion based on ideology.,1,0.31520000000000004,0.6848,771
1290,"I agree with #Huckabee's assessment of donor-to-political class relationship, but I don't get how it results in #biggovernment. #GOPdebate",1,0.0,1.0,786
1291,mention #GOPDebate #held your own!  Although a debacle for #FoxNews,1,0.3548,0.6452,792
1292,RT mention One of my favorite things about the #GOPDebates is how many of these candidates I've seen in person. Thanks mention & U_,1,0.34040000000000004,0.6596,793
1293,"CDM mention  3m3 minutes ago
Thanks Fox News, you're raising mention 's ratings. _OA_O_ #GOPDebate  #GOPDebates",1,0.3005,0.6995,797
1294,"Carly Fiorina needs to be Secretary of State or on the ticket as VP, at least, so extremely smart and sharp! #GOPDebate",1,0.0,1.0,802
1295,"RT mention Priceless. mention cleans Chris Matthew's clock post-debate. This woman is a contender

#GOPDebate 
#GoCarly 

 hU_",1,0.3229,0.6771,808
1296,"Not only Mr. mention 's polls are #1, but his Twitter followers are spiking up. #1stplace #trump #gopdebate url",1,0.0,1.0,820
1297,RT mention The #GOPDebates were everything we could have hoped for and less.,1,0.3516,0.6484,822
1298,RT mention Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1,0.3508,0.6492,829
1299,"RT mention Did tonight make you a fan of mention Be sure you take a moment and like our Facebook page: url

#U_",1,0.34450000000000003,0.6555,831
1300,I loved it in the #GOPdebate when mention said the lenders are killers. Chris Wallace was exceedingly disrespectful,1,0.3478,0.6522,835
1301,RT mention Amen mention -> You don't have to compromise convictions to be compassionateU_. #GOPDebate url,1,0.335,0.665,836
1302,Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next. url j8p,1,0.0,1.0,840
1303,"The Entrepreneurship Party believes winner of last night's GOP Debate was #1 Governor Jeb Bush followed by #2 John Kasich,#GOPDEBATE #jeb",1,0.2955,0.7045,843
1304,"RT mention Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1,0.0,1.0,845
1305,Floyd5689: Loved watching the #GOPDebate last night! We need realDonaldTrump to #MakeAmericagreatagain. #inspiration,1,0.0,1.0,850
1306,RT mention #SocialMedia and the #FoxNews #GOPDebate are the future. #jebbush #MarcoRubio #scottwalker #realbencarson #JohnKasich #ChriU_,1,0.3295,0.6705,859
1307,China & Russia's servers know more about Hilary Clinton's emails than we do.  _UO_UE_UO_UE_UO_UE mention #GOPDebates,1,0.0,1.0,872
1308,"RT mention I would love a Fiorina, Rubio, Huckabee, Walker, Cruz debate. each has great strengths. Who's with me? #GOPDebate",1,0.3298,0.6702,875
1309,RT mention .mention collab w mention on #GOPDebate was pretty awesome url annotation is cool ;) url,1,0.358,0.642,880
1310,"RT mention Hands down, Jim Gilmore won this debate with his impressive resume. #GOPDebate url",1,0.3163,0.6837,884
1311,"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",1,0.3542,0.6458,890
1312,These are great! Which is your fave?  #GOPDebate  url,1,0.3478,0.6522,895
1313,Megyn Kelly did a fantastic job last night and I couldn't be more proud to have her as a role model. :) #GOPDebate,1,0.0,1.0,897
1314,"RT mention Three best performance in the #GOPDebates (in no order), IMHO:  Carly Fiorina & Ben Carson & Marco Rubio.",1,0.0,1.0,917
1315,#GOPdebate mention said country needs him to straighten out the financial mess. Support #FairTax & I will vote for you. mention,1,0.3528,0.6472,918
1316,Christie practiced.  Lots of numbers.  #GOPDebates,1,0.3278,0.6722,923
1317,RT mention Very interesting.#GOPDebate  url,1,0.34040000000000004,0.6596,926
1318,"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",1,0.3438,0.6562,940
1319,I had to laugh when #Huck mentioned the pimps. Get 'em all Mike! #ImWithHuck #GOPDebate #th2016 #ccot #tcot  url,1,0.0,1.0,941
1320,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.3390000000000001,0.6609999999999999,942
1321,Great jobs from Mike Huckabee and Donald Trump competing to see who can be the president from Escape From New York tonight. #GOPDebates,1,0.0,1.0,943
1322,"RT mention I am 50 & have never been more proud of a political candidate. TY, mention Hope more Americans will soon feel same. #CruzCrU_",1,0.0,1.0,948
1323,"I think mention won #GOPDebate!  Hard hitting questions of concern to majority of voter, not just fringe GOP base. 

#MegynForPresident",1,0.3140000000000001,0.6859999999999999,950
1324,RT mention mention #GOPDebate last night was good. mention & surprisingly mention brought the fireworks.,1,0.29890000000000005,0.7011,952
1325,"IMHO #GOPDebate 
winners #MarcoRubio #Kasich #DonaldTrump 
Losers #ScottWalker #RandPaul #BenCarson 
All others were completely forgettable",1,0.3438,0.6562,956
1326,RT mention Fiorina didn't make a single mistake and made strong arguments with details to back them up. Excellent job. #GOPDebate,1,0.0,1.0,957
1327,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.0,1.0,960
1328,New post! url mention shines #GOPDebate #trump #bush #carson #fiorina #FoxNews,1,0.3218,0.6782,974
1329,"IMHO two DC-outsiders/non-#politicians ""trumped"" the #GOPdebates tonight: mention & mention #tcot #Election2016",1,0.0,1.0,976
1330,"#Kasich ""I do believe in miracles"" ""restore common sense"" bam for the win!!! #GOPDebates that's a CHRISTIAN!",1,0.3164,0.6836,977
1331,I like Ben! #GOPDebates,1,0.0,1.0,987
1332,#GOPdebates I'm going to say it. Thank god ChrI s Walaace is there,1,0.0,1.0,994
1333,RT mention Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1,0.3297,0.6703,999
1334,mention is the honey badger of candidates this round. #GOPDebate #GOPDebates great #FoxDebate tonight!,1,0.0,1.0,1000
1335,"RT mention CarsonUas goal tonight: Introduce himself to America, make people remember him. I think he accomplished that. #GOPDebate",1,0.0,1.0,1007
1336,Favorite picture of #GOPDebate Night url,1,0.33330000000000004,0.6667,1013
1337,"RT mention Ben Carson: ""There are no politically correct wars."" #amen #GOPDebate",1,0.3187,0.6813,1016
1338,"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",1,0.0,1.0,1021
1339,"Megyn wins.

#GOPDebate (via mention
url",1,0.35629999999999995,0.6437,1035
1340,"RT mention Personally, this was my favorite moment from last night. #GOPDebate url",1,0.33930000000000005,0.6607,1037
1341,"mention Trump exposed the fact that every other candidate is nothing more than the puppet of their wealthy benefactors!  
#GOPDebate",1,0.35050000000000003,0.6495,1038
1342,RT mention Oh my G-O-S-H. She really is fantastic! #CarlyFiorina #GOPDebate #ChrisMatthewsgottold  url,1,0.0,1.0,1042
1343,"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.33330000000000004,0.6667,1043
1344,All my faves did really well last night: mention mention mention mention  #GOPDebate  Rubio-Kasich ticket! #Outnumbered,1,0.3511,0.6489,1049
1345,RT mention Washington has done enough lying and stealing UO I will protect Social Security & Medicare. url #GOPU_,1,0.3409,0.6591,1050
