text,crowd_label,conf0,conf1,itemID
THIS HAPPENED: Not a single mention of #votingrights on #VRA50 in tonightUas #GOPdebates,0,0.6495,0.35050000000000003,3613
Did Trump Implode in #FOXdebate? Special new mention #GOPdebate edition url #mapoli #nhpolitics #mepolitics #trump,0,1.0,0.0,3614
"RT mention Dear Ted Cruz, what do scriptures say about you lying about our very good President? That's what I thought #GopDebates",0,1.0,0.0,3615
I'm scared... Very very scared #rightwingextremism #GOPDebate #youcantbeserious url,0,0.6813,0.3187,3616
"RT mention Hey mention ! How absolutely fearful are you of mention ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebatU_",1,0.35040000000000004,0.6496,3617
"RT mention Trump won the debate. Christie, I think, was a strong second. #GOPDebate",1,0.3487,0.6513,3618
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,3619
#GOPDebates: proof that some people are still willing to blow a dead man.,0,1.0,0.0,3620
"RT mention Chris Christie Is A Loser.
#GOPDebate",0,1.0,0.0,3621
RT mention Huckabee. #GOPDebates url,0,0.6948,0.3052,3622
RT mention mention /Jeb forgot that his BIG BRO destabilized IRAQ. CREATING ISIL. How could he even think that he can be POTUS? ARU_,0,1.0,0.0,3623
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,1.0,0.0,3624
"If the only outcome of the #GOPDebate is that The Trump is a domineering boor, replace one of the old guys in suits with a monkey next time.",0,0.6742,0.3258,3625
"""Bring on mention because we need someone who is a grown-up."" mention on #GOPDebate",1,0.3077,0.6923,3626
RT mention Trump wants to treat Mexicans like the white walkers #GOPDebate,0,1.0,0.0,3627
RT mention How the hell do people come to the conclusion that mention won the debate by a landslide !! #StandWithRand #GOU_,0,1.0,0.0,3628
"""Nevermore, Gipper"" -Ronald Raven #GOPDebate",0,0.6495,0.35050000000000003,3629
"RT mention Wow, Megan Kelly is bombing at a debate. All she has to do is ask questions and she can't handle it.
#GOPDebate",0,1.0,0.0,3630
RT mention Tonight we learned that mention thinks he can remove our civil rights to fight terrorism. #GOPDebate  #GOPDebates,0,1.0,0.0,3631
"RT mention Dear fox news moderator, you forgot to say chinese hacking started under the Bush Admin... #GopDebates",0,0.7099,0.2901,3632
"RT mention ""We've got to unite our country again because we are stronger when we are united"" mention mention #GOPDebate",1,0.33209999999999995,0.6679,3633
Hey did Jeb just push Keystone? Not gonna be popular in fracking states. #GOPDebates #likeweneedmoreoil,0,1.0,0.0,3634
They'd rather talk about mention than debate the issues. Somewhere Hillary is laughing. #GOPDebates,0,1.0,0.0,3635
I hate that I missed the #GOPDebate last night but these mention high lights are on point. _U_Ua14_Uau,1,0.3215,0.6785,3636
I donUat feel like Rubio answered the question about small businesses. #GOPDebate,0,0.6786,0.3214,3637
"RT mention They were all #LOSERS in my book. But I'm a progressive, pushing country in ""wrong"" direction. #GOPDebate  url",0,1.0,0.0,3638
RT mention If we want to stop sending foreign aid to places that burn our flag can we start with Berkeley? #GOPDebate,0,1.0,0.0,3639
RT mention mention mention I don't mind hardball questions but I don't like an ambush aimed at taking someone out of the raU_,0,0.6629,0.3371,3640
RT mention mention #GOPDebate either way if Donald Trump runs as an Independent which no one will vote for anyway,0,1.0,0.0,3641
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.6596,0.34040000000000004,3642
RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.833,0.16700000000000004,3643
all i learned from #GOPDebate is that mention is a sexist pig w/ MO shock value for the ignorant-wow that debate was drunkenky dumb,0,1.0,0.0,3644
The more I read that Trump lost the #GOPDebate. the more I'm convinced that his poll numbers are only going up.,1,0.3187,0.6813,3645
RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,3646
Because we can't make up this shit. #GOPDebate #lol,0,0.6667,0.33330000000000004,3647
RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.6739,0.32609999999999995,3648
"What ought to depress every patriotic American: The men on stage at the #GOPDebate were the best candidates billionaires could buy.
#p2",0,0.6859999999999999,0.3140000000000001,3649
"#GOPdebates Hey Huckabee, I don't think that ""pimps"" & ""prostitutes"" can file for social security benefits based on their jobs...",0,1.0,0.0,3650
"Carson is very witty, articulate and not too unlikable. Deserves much better poll ratings, but won't make it past New Hampshire #GOPDebates",1,0.3187,0.6813,3651
"Dear John Kasich, Beat your Republican friends with a gay tree branch : )  #GopDebates",0,0.6628,0.3372000000000001,3652
mention mention the fact that MODERATORS are attacking Candidates shows it is not a debate but a large group interview.#GOPDebates,1,0.34640000000000004,0.6536,3653
"Big hit of the #GOPDebate for me? mention mention on NSA, mention mention and mention closing statements",1,0.31820000000000004,0.6818,3654
#GOPDebate - They dummies couldn't lead a circle jerk!,0,0.6738,0.32620000000000005,3655
This is great - let's have a bunch of rich entitled MEN make decisions about #PlannedParenthood #GOPDebates,0,0.6778,0.32220000000000004,3656
"RT mention #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates url",1,0.0,1.0,3657
"The day after the #GOPDebate. Where everyone talks about attitudes and personalities, and everyone forgets about issues.",0,0.6934,0.3066,3658
"Last night, I wasn't sure if I was watching the #GOPDebate or an mention sketch. Absolutely hilarious.",0,1.0,0.0,3659
"RT mention Dear Scott Walker:

How are you ""pro-life"" if you would let a woman die rather than receive an abortion? 

#GOPDebate #U_",0,0.6853,0.3147,3660
RT mention Oooohhhhhh Hillary. RT mention Watch the #GOPdebate? Bet you feel like donating to a Democrat right now. url,0,0.6778,0.32220000000000004,3661
RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,3662
"RT mention Oh boy: ""social issues"" = GOP code for who can control women's bodies & sexuality the most. Hold on tight, TwitterLand  #U_",0,1.0,0.0,3663
Holy crap! > url ~ this lady is as sharp as it gets > mention ~ watch out boys! #GOPDebate,1,0.35050000000000003,0.6495,3664
RT mention Trump sounds like a bully. Republican voters will love it. It sounds like strength to them. #GOPDebate,0,1.0,0.0,3665
RT mention Rubio is my man right now. So well-spoken. Very impressive. #GOPDebate #DebateWithFFL,1,0.0,1.0,3666
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,3667
You can't accuse the #GOPDebate of being bigoted because they had a token woman & both a token black & Hispanic.,0,0.6667,0.33330000000000004,3668
"RT mention Best line tonight: mention ""Russia and China know more about Hillary Clinton's emails than Congress."" #GOPDebate #U_",1,0.0,1.0,3669
RT mention THIS HAPPENED: Not a single mention of #votingrights on #VRA50 in tonightUas #GOPdebates,0,0.6739,0.32609999999999995,3670
"RT mention Scott Walker: Don't do business with Iran, just the crooked Koch Brothers... Way to go Dickhead Walker #GopDebates",0,0.6222,0.3778,3671
"With some of mention past positions, it would have been fun to see him run against mention in Democrat Primary #GOPDebate",0,0.6531,0.3469,3672
RT mention Tell me mention when are you going to moderate a #GOPDebate? It's the only chance to give conservatives a fair shaU_,0,0.6742,0.3258,3673
RT mention white supremacy party's 1st debate  reinforces the fact that many people in this country really believe some of us are expenU_,0,1.0,0.0,3674
"RT mention Here comes Chase from Facebook, asking the important questions *hurts forearm making jerk off gesture* #GOPDebates",0,1.0,0.0,3675
"Kijivu, a gorilla in the Prague Zoo, reacts to primate aggression displays at the #GOPDebate in the U.S. #tcot url",0,0.6966,0.3034,3676
Chris Christie and Lindsey Graham seem to want more power to spy on America.  #GOPDebates,0,0.6639,0.33609999999999995,3677
"RT mention Scott Walker is frightening. Like, when he speaks it's as if he's detached from reality and is just speaking. #GOPDebate",0,1.0,0.0,3678
"mention , I honestly think you are so much better than the questions you asked Governor Kasich. mention #GOPdebate",0,0.6641,0.3359,3679
RT mention Well. Nothing more really needs to be said. #GOPDebate url,0,0.6501,0.3499,3680
RT mention Barf emoji. Where the fuck is the BARF EMOJI!!!! #GOPDebate,0,1.0,0.0,3681
"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,0.6742,0.3258,3682
#GOPDebate What a boring and irrelevant group of people!,0,0.6806,0.3194,3683
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,3684
RT mention KASICH'S DAD WAS A MAILMAN BUT HE HATES UNIONS. Which have protected letter carriers for decades. #gopdebates,0,1.0,0.0,3685
"RT mention Visually, the #GOPDebate could have used more dancing, IMHO. My cartoon roundup in tweet drawing!! url",0,1.0,0.0,3686
One topic the #GOPDebates won't touch tonight: police brutality in the U.S.  Keep slingin' that mud on Hillary fellas,0,1.0,0.0,3687
As much as I don't like mention the #GOPDebate was all about ripping him apart. The first question dragged on.,0,1.0,0.0,3688
"#LOL #LMFAO #Repost mention with repostapp.
AEAEAE
The official Democratic response to the #GOPDebates url",0,1.0,0.0,3689
Christie has only pointed out the problems but hasn't revealed a solution #GOPDebates,0,0.675,0.325,3690
No questions about the recent rise of Police brutality in communities of color?  Oh wait....it's the #GOPDebates,0,1.0,0.0,3691
I suppose you could sell baby parts like #PlannedParenthood and yell about #equality #GOPDebate #tcot #statist ..SMH url,0,0.6566,0.34340000000000004,3692
"RT mention The Baxter Bean mention 19h19 hours ago
""If guns don't kill people why are they strickly forbidden anywhere neaU_",0,1.0,0.0,3693
RT mention Trump has Cam hands. #GOPDebates,0,0.6659,0.33409999999999995,3694
"RT mention .mention focus group: ""He was very articulate, very relatable, & made a lot of good points."" #ImWithHuck #GOPDebate
hU_",1,0.0,1.0,3695
RT mention The biggest travesty of last nightUas #GOPDebate is that I now have Joan OsbourneUas UIOne of UsU stuck in my head. #StrangeU_,0,1.0,0.0,3696
"RT mention Thanks Fox News, you're raising mention 's ratings. _Ua14_Uau #GOPDebate  #GOPDebates",1,0.0,1.0,3697
"mention I think my dad, a career naval officer (& progressive) would disagree that the mil. exists to ""break things' #GOPDebate",0,1.0,0.0,3698
Waiting for the internet to do a mash-up of mention #GOPDebate highlights & mention Up Like Trump: url,0,0.6936,0.3064,3699
RT mention mention moderators took up 32% of the air time. Guess who else got most the time? #GOPDebate #FoxDebate url,0,0.6421,0.3579,3700
RT mention Can someone send this to #GOPDebates #BlackLivesMatter url,0,1.0,0.0,3701
Not one question about Congressional term limits? Really? FOX really flubbed the dub.  #GOPDebates,0,0.6754,0.3246,3702
"After hearing the summary from the  #GOPDebate last night, if a Republican wins the election, we're screwed",0,1.0,0.0,3703
"RT mention mention make it happen, cap'n!! Your responses at the #GOPDebate  were spot on. Thank you!! #Rubio2016 #GeniusAtWork #U_",1,0.0,1.0,3704
RT mention Hillary & Obama watching the first #GOPDebate. url,0,0.7079,0.2921,3705
RT mention The mention #GOPdebate was excellent.  If you can't take the heat get out of the kitchen.  Bravo to mention mention,1,0.0,1.0,3706
"RT mention The #GOPDebate: 10 (7 are white) men talking about ""making America great again."" 

What part of history we going back tU_",0,1.0,0.0,3707
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.7189,0.2811,3708
"GOP keep hurling attacks on teachers and unions. Might be because unions and teachers back the Democrats, and Dems back them. #GOPDebates",0,0.649,0.35100000000000003,3709
RT mention 10 men on stage discussing one woman. mention #GOPdebates,0,1.0,0.0,3710
Trump's lead shows just how low the Bar is for GOP Nomination & speaks to Base approval of their elected leaders! #GOPDebate #UniteBlue #P2,0,0.6435,0.35650000000000004,3711
"RT mention mention Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POTU_",1,0.0,1.0,3712
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,3713
"RT mention They might be my favorite two, mention ! #GOPDebate #FOXNEWSDEBATE #FoxDebate #FoxNews #FNC mention  url",1,0.2876,0.7124,3714
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,3715
"Wow apparently Trump got even more whiny and defensive after the debate. No class. Big mouth. Yeah, great presidential material. #GOPDebate",0,0.6136,0.3864,3716
"RT mention ""My record is clear. I hate women who want affordable birth control and STD screenings."" #GOPDebates",0,1.0,0.0,3717
RT mention Really impressed with Dr. Carson and Senator Rubio tonight #GOPDebate,1,0.0,1.0,3718
RT mention So Trump uses the GOP stage as he wants but reserves the right to destroy GOP chances in 2016 at any time? Great GOP leadershiU_,0,1.0,0.0,3719
"RT mention So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer U_",0,1.0,0.0,3720
"RT mention Thought I was watching a political function, but I feel like I've just been to church. And not in a good way. #GOPDebate #inU_",0,1.0,0.0,3721
"RT mention #RickSantorum actually said this in my State of Iowa
 
#GOPDebates url",0,0.6322,0.3678,3722
"So now the Fox moderators are going to bring ""God"" into the next debate segment? Please....spare me....spare us.  #GOPDebates",0,1.0,0.0,3723
"Is ""I know someone who decided against abortion"" the new ""I have black friends""? #GOPDebate",0,0.6774,0.3226,3724
"candidates' Christian comments?! mention mention
build a wall, prostitutes, illegals,aE#probirthaEcut medicare.. #GOPDebate",0,0.6531,0.3469,3725
RT mention Ronald Reagan switched parties once. mention switched 5 times.  Has been anti-#2A and pro-abortion in the last 6 yeU_,0,1.0,0.0,3726
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,3727
"RT mention Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I U_",0,1.0,0.0,3728
RT mention After mention hugged Obama he doesn't deserve to be on the stage tonight. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6859999999999999,0.3140000000000001,3729
"RT mention If mention continues to talk about tithing, and it catches on, every pastor in America will vote for him. #GOPDebate",1,0.0,1.0,3730
"On the #GOPDebate Seemed like a lot of #BadBlood, so why not watch mention mention instead? #ctl #p2 url",0,0.6593,0.3407,3731
This! biggest loser last night was mention who came across as a condescending cat! #boycott her show! #GOPDebate url,0,1.0,0.0,3732
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6667,0.33330000000000004,3733
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,0.6739,0.32609999999999995,3734
RT mention The #GOPDebate featured 10 candidates and 7 brain cells.,0,1.0,0.0,3735
"RT mention Dig into everyone's financials if you are doing that to #Trump ! 
#GOPDebates",0,0.6522,0.3478,3736
Donald Trump is an even bigger bully than Chris Christie. I'm astonished. #GOPDebates,0,1.0,0.0,3737
RT mention Chris Christie - You want to increase our military troops?  While the GOP in Congress vote AGAINST veterans...  #GOPDebates,0,0.6941,0.30589999999999995,3738
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,3739
RT mention Ben Carson: If I was trying to destroy the country I would divide the people. Now lets talk about my anti-lgbt pro war planU_,0,1.0,0.0,3740
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,3741
"RT mention Apparently Trump, the ""tell it like it is"" guy, can't handle some tough questions that point out his utter hypocrisy. U_",0,0.6629,0.3371,3742
RT mention Donald Trumps loyalty is to America and the American people. Not to a political party. mention #GOPDebates #tcot #pjnet #MakeAmU_,1,0.0,1.0,3743
RT mention This is for mention and common core supporters everywhere! #StopCommonCore #GOPDebate url,0,1.0,0.0,3744
John Gambling is right. #GOPDebate isn't a 'debate' it's a group interview controlled by the moderators who get the most time on stage.,0,1.0,0.0,3745
"RT mention Jesus, this is the worst production of Glengarry Glen Ross I've ever seen #GOPDebate",0,1.0,0.0,3746
RT mention Donald Trump wasn't kidding when he said he wasn't going to prepare for this debate... We can tell. #GOPDebate,0,0.6629,0.3371,3747
RT mention The biggest losers in the debate were the Fox moderators who attacked instead of moderating #GOPDebate,0,1.0,0.0,3748
RT mention I'm really really really pissed off at FOX News for what they did to mention #GOPDebate  #GOPDebates _Ua14_Uau,0,0.6239,0.3761,3749
RT mention Republican Candidates Avoid #ClimateChange in First Debate url #GOPDebate,0,1.0,0.0,3750
RT mention Me watching the... #GOPDebate url,0,0.6941,0.30589999999999995,3751
"""Trump is the human version of a cankle"" mention #GOPDebates",0,1.0,0.0,3752
"RT mention By far the most professional candidate is #TedCruz!
#GOPDebates",1,0.0,1.0,3753
#GOPDebate #Chump/Trump He is an ignorant. Not Presidential. No class just money. Clearly money can't buy u class & he skipped dignity too.,0,1.0,0.0,3754
"#GOPDebates #TedCruz ""We need a fiscal, national, and social conservative.""",1,0.0,1.0,3755
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,3756
RT mention Can we please stop using 9/11 to get some kind of bizarre street cred?? #GOPDebate,0,0.6667,0.33330000000000004,3757
RT mention The #GOPDebate made me realize how much people saying stupid things in suits makes me miss debate season.,0,0.7004,0.2996,3758
RT mention What? You want to know if any of the candidates hear strange voices in their head?  #mentalhealth #gopdebates url,0,0.6774,0.3226,3759
Pretty sure I was just drunkenly yelling UIABORTIONU at the screen at the New Parkway last night. #GOPDebate,0,0.6803,0.3197,3760
"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,1.0,0.0,3761
Rubio is killing it tonight. #GOPDebates,1,0.34119999999999995,0.6588,3762
"RT mention Dear Marco Rubio, just shut the fuck up, you are neither entertaining or wise. #GopDebates",0,1.0,0.0,3763
#DonaldTrump Wins #GOPDebate  url,1,0.3874,0.6126,3764
At least he is not double speaking like those politicians... #GOPDebate  url,0,1.0,0.0,3765
RT mention I need to order another green apple martini to process what the hell just happened. _Ua14_Uau #GOPDebate  #GOPDebates,0,0.6667,0.33330000000000004,3766
Does anyone think Dr. Carson or Huckabee deserve to be in the next debate more than Carly Fiorina? Because you're wrong #GOPDebates #tcot,0,0.6362,0.3638,3767
"RT mention #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates url",1,0.0,1.0,3768
RT mention My mom & I submitted this question for the #GOPDebate and sadly we got no answer :( url,0,0.6588,0.34119999999999995,3769
"With all due respect to the pundits, you don't get to tell me who won the debate.  That's for me to decide. #GOPDebate",0,1.0,0.0,3770
"RT mention Women should start protesting #GOPDebates misogyny with ""Stay out of my vagina unless I want you in there!"" placards. (I U_",0,1.0,0.0,3771
#GOPDebate: Trump Trumped! url,0,1.0,0.0,3772
Rap Genius goes mainstream. Cool collaboration by the mention to annotate #GOPDebate url ht mention,1,0.3765,0.6235,3773
"RT mention Terminate the Iran deal on day one, put even more crippling sanctions in place, convince allies to do same - says mention",0,0.6973,0.3027,3774
RT mention Does this remind  you of #Trump's lips #GOPDebates url,0,1.0,0.0,3775
RT mention #FoxNews created the wilfully ignorant monster they conspired 2 destroy in the #GOPdebate. They failed. I couldn't be U_,0,0.7011,0.29890000000000005,3776
RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,3777
I definitely have way too much to do today to be googling lies told during the #GOPDebate.  There just too few hours in a day.,0,1.0,0.0,3778
Watching the #GOPDebate like... url,0,0.6615,0.3385,3779
"mention got his clock cleaned last night. Bye, bye. #debate #GOPDebate",0,0.6848,0.31520000000000004,3780
"#GOPDebate winners :Cruz & Carly . Also Rubio, Walker , Jindal . Extremely disappointed in mention and Chris Wallace . mention OK",0,0.6593,0.3407,3781
Trump proved he's a Trojan Horse & running 3rd party which NO ONE should support #tcot #GOPDebate #ccot,0,1.0,0.0,3782
RT mention Pres Obama has more brains in his little toe than all you totally fucking idiots have in your whole families combined U_,0,1.0,0.0,3783
Ben Carson is too bright for this room. #GOPDebates,1,0.3409,0.6591,3784
RT mention Is Trump The Democrat UWolfUa In GOP Clothing?  url #standwithrand #gopdebate,0,1.0,0.0,3785
"RT mention #GOPDebate After Party Update:  Rubio, Cruz, and Bush are huddled in the corner speaking Spanish. I think they're plottinU_",0,0.6598,0.34019999999999995,3786
"RT mention ""I defunded Planned Parenthood. I created a culture of life."" PP = healthier people, parents & babies & LOWERS no. of aboU_",0,0.6495,0.35050000000000003,3787
"To start th evening, RNC moderators dropped Atom Bomb on #Trump 
...Trump kicked it thru th uprights #GOPDebate #GOPDebates
mention",1,0.35050000000000003,0.6495,3788
"RT mention Who did Megyn Kelly ask about racism in America? Ben Carson - why, because he's a neurosurgeon? #GOPDebate",0,1.0,0.0,3789
"RT mention The same candidates I support after watching #GOPDebate are the very same  ones mention showed their hatred for-Trump,U_",0,0.6322,0.3678,3790
"RT mention This is the saddest, most incomprehensible tweet I've ever seen... #GOPClownCar #GOPDebate  url",0,1.0,0.0,3791
RT mention Amusing to hear men who chose not to serve in the military talk tough about using other people's kids to backup their bU_,0,1.0,0.0,3792
"Cruz takes to long between sentences.  I know he is really smart, but he doesn't sound that way.  #GOPDebates",0,1.0,0.0,3793
RT mention Just one #BlackLivesMatter question at #GOPDebate? But we spent a half hour talking about fences?? url,0,0.6847,0.3153,3794
"RT mention Man, Republicans really hate women. #GOPDebate",0,1.0,0.0,3795
RT mention You would never know mention  is the frontrunner from watching this debate. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,3796
I feel bad for Rand Paul. He lost his cool from the opening question and hasn't recovered #FoxNews #GOPDebates,0,0.6445,0.35550000000000004,3797
"Breaking news: Is mention buying #FoxNews? Sources say that would be hilarious
#trump
#GOPDebate",0,0.6897,0.3103,3798
"#GOPDebate Debate was good once they quit throwing crap at mention and got substantive.  Candidates handled the ""gotcha"" questions.",1,0.0,1.0,3799
RT mention Everybody wanna be a Jesus freak till it's time to feed the poor. #GOPDebate,0,0.6667,0.33330000000000004,3800
mention You have no clue as to the kind of hard work & commitment EVERY member of the military makes. mention #gopdebates,0,1.0,0.0,3801
"RT mention Just got sent this #GOPDebate screenshot from my sister. I mean, COME ON! #golfcoursesarenotcredentials url",0,1.0,0.0,3802
RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,3803
I don't like him. I'm not his friend. I'm not gonna call him by his nickname. It's John Bush not fucking Jeb Bush. #GOPDebates #enoughbush,0,1.0,0.0,3804
Serious question about the #GOPDebate. Did any candidate...ANY of them... put forth a vision that will resonate with a VOTING MAJORITY? No.,0,1.0,0.0,3805
RT mention Go back to Canada Asshole #GopDebates url,0,1.0,0.0,3806
mention mention mention only has talked to Ted three times as of now. Why? #GOPDebates #GOPDebate #gop #TedCruz,0,0.6304,0.3696,3807
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,3808
"AlissaLyn14: RT NylonMag: The 10 most insane, ridiculous quotes from last night's #GOPDebate. Seriously, what the U_ url",0,0.6191,0.3809,3809
"Huh. Watching mention debate #1 and so far, the moderators and the participants are better! #GOPDebate",1,0.0,1.0,3810
If the #GOPDebates keep going like this- I won't even bother going to the polls. mention mention that's a promise! #GOPDebate #TrumpCruz2016,0,1.0,0.0,3811
I want to see Donald Trump as US President. He is awesome. #GOPDebate url,1,0.0,1.0,3812
RT mention So mention posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,0,0.6735,0.3265,3813
RT mention Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1,0.0,1.0,3814
RT mention They all look like they need a stool softener #GOPDebate,0,1.0,0.0,3815
the lasting image of mention logo on mention during #gopdebate is another example that technology and its use is never morally neutral.,0,1.0,0.0,3816
"RT mention Well that was a giant, depressing hot mess.

#GOPDebate",0,1.0,0.0,3817
"RT mention As someone who knows a lot of teachers, I don't have any idea what Jeb or Rubio is talking about right now. #GOPDebates",0,1.0,0.0,3818
RT mention Jim Gilmore is clueless on #ISIS. It's not a state? They already rule an area larger than the United Kingdom.  #GOPdebates,0,0.6495,0.35050000000000003,3819
What I learned from last nights  #GOPDebate is if mention becomes president I will be the first one to move out of the country!,0,1.0,0.0,3820
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,0.6304,0.3696,3821
RT mention Ted Cruz's mutant superpower is fear-mongering. #TedCruz #TedCruz2016 #GOPDebate #GOPDebates,0,0.665,0.335,3822
RT mention After tonight's #Circus #GOPClownCar #GOPDebate - More convinced than ever mention needs to be next #POTUS url,0,0.6889,0.31110000000000004,3823
"RT mention Is it me or does the #GOPDebate feel like an episode of ""who wants to be a millionaire""",0,0.6753,0.3247,3824
#GOPDebates Kasich comes across as the most humane rep. on the stage.,1,0.0,1.0,3825
RT mention When did pledging allegiance to party at #GOPDebate bcome standard practice? ...I donUat recall RonPaul being asked tht qU_,0,0.6978,0.3022,3826
"RT mention These self righteous hypocrites, trying to out God each other. Shameless. #GOPDebates",0,1.0,0.0,3827
"RT mention #WakeUpAmerica

mention I Agree!

mention is a FORCE!

#TCOT
#SisterPatriots
#Carly2016
#GOPDebate url",1,0.0,1.0,3828
"RT mention Donald Trump is the Nene Leaks of the Republican Party. READ, HONEY, READ. _Ua #GOPDebate",0,1.0,0.0,3829
#GOPDebate NOT ONE MENTION OF DISABILITY last night. We need to educate all contenders of both parties to value us.,0,0.6516,0.34840000000000004,3830
RT mention Oh. It was just a movie trailer. #GOPDebate #DebateWithBernie,0,0.6701,0.3299,3831
"RT mention Where's ted Cruz #gopdebate Fox News unfair. Softballs for Rubio, kasich, Jeb. mention getting unfair questions",0,0.6667,0.33330000000000004,3832
"Fox News was second rate last night. ""Fair and Balanced"" needs to be replaced with ""Agendas and Pandering"" Terrible job Fox! #GOPDebate",0,1.0,0.0,3833
"#GOPDebate #FoxDebate #DonaldTrump #MegynKelly 
To start debate with a loaded sexist question was unfair & disgusting url",0,1.0,0.0,3834
RT mention Is FOXNews a long-game liberal conspiracy to drive the Republican Party so far right that it will never win a general eleU_,0,1.0,0.0,3835
"RT mention Hey, cis men: You will never have to be pregnant. You cannot judge people with vaginas on reasons they want abortions. U_",0,1.0,0.0,3836
RT mention I watched the #GOPDebate with the Benny Hill theme song playing.,0,0.6667,0.33330000000000004,3837
"RT mention Pathetic mention of veterans tonight. Pathetic. About the same number of mentions as mailmen. Tonight at #GOPDebate, we U_",0,1.0,0.0,3838
I am filled with so much joy right now. #gopdebates,1,0.3628,0.6372,3839
I was really impressed by mention last night. She wasn't backing down from that egomaniac mention #GOPDebate mention,0,0.6813,0.3187,3840
IF I YELL LOUDER THAN MAN I AM BETTER MAN #GOPDebate,0,0.6374,0.3626,3841
RT mention url Who won the debate? I voted mention cast your vote with an honest source mention not mention,1,0.0,1.0,3842
RT mention #Trump's tongue is as loose as a prostitute's vagina #GOPDebate,0,1.0,0.0,3843
RT mention Donald Will Go Independent! RubioNever Shows up 4 Work! #GopDebates,1,0.0,1.0,3844
"RT mention Did mention which excluded the only woman in mention field from first debate, ask Trump if he was part of the ""war on wU_",0,1.0,0.0,3845
RT mention First two ads during the debate: denture adhesive and memory pills. #CoreFoxAudience #GOPDebate,0,0.6633,0.3367,3846
RT mention REMINDER: 70% New Jersey Voters Don't Approve of Chris Christie url #GOPDebate url,0,1.0,0.0,3847
"RT mention American women take note: When mention justified his piggish attacks on women at the #GOPDebate, not 1 man on staU_",0,1.0,0.0,3848
"RT mention These self righteous hypocrites, trying to out God each other. Shameless. #GOPDebates",0,1.0,0.0,3849
